agent,algorithm,observation,reward_function,episode,step,action,y,global_height,reward,cumulative_reward
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,1,9,297,-297,-0.45,-0.45
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,2,9,152,-152,3.55,3.0999999999999996
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,3,8,7,-7,3.5,6.6
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,4,9,7,-7,-0.45,6.1499999999999995
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,5,9,263,97,3.55,9.7
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,6,9,166,194,3.55,13.25
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,7,8,70,290,7.55,20.8
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,8,3,166,194,-2.41,18.39
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,9,8,47,313,3.55,21.94
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,10,9,272,448,3.55,25.490000000000002
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,11,9,272,448,-0.45,25.040000000000003
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,12,9,272,448,-0.45,24.590000000000003
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,13,9,166,194,-3.99,20.6
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,14,8,151,-151,-4.9,15.700000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,15,9,297,-297,-2.91,12.790000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,16,9,297,-297,-0.5,12.290000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,17,9,152,-152,-0.5,11.790000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,18,8,7,-7,-0.5,11.290000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,19,9,7,-7,-0.5,10.790000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,20,9,263,97,-0.5,10.290000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,21,9,166,194,-0.5,9.790000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,22,8,70,290,-0.5,9.290000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,23,3,166,194,-2.46,6.830000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,24,8,47,313,-0.5,6.330000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,25,9,272,448,3.5,9.830000000000002
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,26,9,272,448,-0.5,9.330000000000002
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,27,9,272,448,-0.5,8.830000000000002
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,28,9,166,194,-4.04,4.790000000000002
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,29,8,151,-151,-4.95,-0.15999999999999837
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,30,9,297,-297,-2.96,-3.1199999999999983
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,31,9,297,-297,-0.5,-3.6199999999999983
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,1,9,297,-297,-0.45,-0.45
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,2,9,152,-152,3.55,3.0999999999999996
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,3,8,7,-7,3.5,6.6
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,4,9,7,-7,-0.45,6.1499999999999995
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,5,9,263,97,3.55,9.7
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,6,9,166,194,3.55,13.25
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,7,8,70,290,7.55,20.8
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,8,3,166,194,-2.41,18.39
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,9,8,47,313,3.55,21.94
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,10,9,272,448,3.55,25.490000000000002
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,11,9,272,448,-0.45,25.040000000000003
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,12,9,272,448,-0.45,24.590000000000003
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,13,9,166,194,-3.99,20.6
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,14,8,151,-151,-4.9,15.700000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,15,9,297,-297,-2.91,12.790000000000001
PPO_curved_Kiss,PPO,CurvedRays,Kiss,1,16,9,297,-297,-0.5,12.290000000000001
