timesteps,episode,ep_rew_mean,ep_len_mean,value_loss,policy_gradient_loss,approx_kl,entropy_loss,explained_variance,time_seconds
121000,1210,,,0.001247456463170238,-5.661509931087494e-07,0.0,-0.0018391948542557657,0.9997812509536743,132627.99596691132
122000,1220,,,0.0011101636315288487,-9.721145033836364e-07,0.0,-0.001909119595075026,0.9997945427894592,133952.6797389984
123000,1230,,,0.0010368032417318318,-2.3328349925577642e-06,0.0,-0.0019131092529278248,0.9997683763504028,135295.10732007027
124000,1240,,,0.0010718612626078538,-1.7154961824417113e-07,0.0,-0.0026211993535980582,0.9997907280921936,136592.4703514576
125000,1250,,,0.0018189774185884745,-9.595276787877083e-06,1.5832484e-08,-0.0024831659917254,0.9995431900024414,137913.4851565361
126000,1260,,,0.0016004348362912424,-1.4040153473615646e-06,0.0,-0.0018650034035090357,0.9995755553245544,139203.79031062126
127000,1270,,,0.0009341989396489225,-7.365597411990166e-07,0.0,-0.0019536055217031388,0.9997953176498413,140479.24286293983
128000,1280,,,0.0011369552550604567,-5.528796464204788e-07,0.0,-0.0021463201090227814,0.9997832179069519,141871.55784153938
129000,1290,,,0.0009577247092238395,-1.740921288728714e-06,0.0,-0.002312865690328181,0.9997998476028442,143199.01117181778
130000,1300,,,0.0020440025517018514,6.98259100317955e-07,0.0,-0.003018045425415039,0.9996128678321838,144524.32425117493
131000,1310,,,0.0015897072240477427,-2.318341284990311e-06,0.0,-0.0030089364619925616,0.9996318817138672,145856.00020170212
132000,1320,,,0.001151196548016742,-0.001125591155141592,0.00045345724,-0.009074695553863421,0.9997907280921936,147092.9179365635
133000,1330,,,0.0009383993907249533,-2.7777859941124916e-06,2.188608e-08,-0.005129788885824382,0.9998030662536621,148470.2141981125
134000,1340,,,0.0027953218668699265,-1.717971172183752e-05,1.3969839e-09,-0.0032759170280769467,0.9993763566017151,149816.3597791195
135000,1350,,,0.0014511134184431284,-3.4746946766972544e-06,3.259629e-09,-0.003977165289688856,0.99965900182724,151077.53086280823
136000,1360,,,7.3695649862289425,0.013043156778439879,0.011685624,-0.04407310262322426,0.27193909883499146,152341.11958742142
137000,1370,,,0.001709746326378081,-1.198798418045044e-06,4.656613e-10,-0.0022320762916933747,0.9997003674507141,153606.70097589493
138000,1380,,,0.0010440642006869893,-5.215406417846679e-09,0.0,-0.002341173606691882,0.9997988343238831,154913.13660025597
139000,1390,,,0.0008445511353784241,-5.835434421896935e-07,1.8626451e-09,-0.0023504748358391227,0.9998136758804321,156204.67508935928
140000,1400,,,0.005278966401237995,-8.274586871266365e-05,0.0016632378,-0.00307888489915058,0.9975903034210205,157564.16228723526
141000,1410,,,0.0015450032340595498,-6.403075531125068e-07,0.0,-0.002389935142127797,0.999632716178894,158924.42811846733
142000,1420,,,0.0008463298276183195,-2.393382601439953e-07,0.0,-0.0019817542808596043,0.9998141527175903,160256.0268495083
143000,1430,,,0.0008270075093605555,-1.4260876923799515e-07,0.0,-0.001975120132556185,0.9998226165771484,161566.0417187214
144000,1440,,,0.0008956078076153062,-3.716442734003067e-07,0.0,-0.0021356270590331405,0.9998115301132202,162862.9882926941
145000,1450,,,0.0007832725095795467,-5.6973658502101896e-08,0.0,-0.00221869443776086,0.9998270273208618,164191.44822263718
146000,1460,,,0.0017900004808325321,2.0652078092098237e-08,0.0,-0.0024957459303550423,0.9996479749679565,165500.88128113747
147000,1470,,,0.0014586306206183508,-3.937166184186935e-08,0.0,-0.0022667180513963104,0.9996837377548218,166802.6550745964
148000,1480,,,0.0009263503263355233,-3.6153942346572875e-07,0.0,-0.0022216541459783913,0.9998195171356201,168128.99088144302
149000,1490,,,0.0008764564539887942,-1.7071142792701722e-07,0.0,-0.002223783516092226,0.9998284578323364,169442.79634475708
150000,1500,,,0.0008940485131461173,-1.315353438258171e-06,0.0,-0.002388108428567648,0.9998241662979126,170746.72717690468
151000,1510,,,0.0008058826206251979,4.3332111090421675e-07,0.0,-0.003166054503526539,0.9998160004615784,172057.08317303658
152000,1520,,,0.0015142449672566726,1.5599653124809265e-07,0.0,-0.002806072181556374,0.9996739029884338,173325.38617253304
153000,1530,,,0.000939179841952864,-1.11305620521307e-05,1.1594966e-07,-0.003414625721052289,0.9997860193252563,174582.51922941208
154000,1540,,,1.8375511914491653,-0.0009227732894942165,0.0011648219,-0.037886318378150464,0.7349794507026672,175919.20862483978
155000,1550,,,0.22579955495893955,-3.701760433614254e-05,1.21071935e-08,-0.00120256845257245,0.9803265929222107,177234.31856298447
156000,1560,,,0.03243531882762909,-1.3634096831083298e-06,0.0,-0.0010955603560432793,0.995924711227417,178543.29336214066
157000,1570,,,0.004730004107113927,-1.594657078385353e-07,0.0,-0.0011399945564335213,0.9994319677352905,179874.62125873566
158000,1580,,,0.001076939584527281,-2.9660295695066454e-07,0.0,-0.0007838089426513761,0.9997854232788086,181177.17034387589
159000,1590,,,0.0009190510963890119,2.6077032089233397e-09,0.0,-0.0007749669195618481,0.9998016357421875,182484.5940387249
160000,1600,,,0.0009001989907119423,-8.493661880493164e-08,0.0,-0.0007646031095646322,0.9998034238815308,183851.12709617615
161000,1610,,,0.0008185557198885363,7.277121767401696e-08,0.0,-0.0007858829456381499,0.9998155236244202,185139.11044335365
162000,1620,,,0.0016913683502934873,-5.573965609073639e-08,0.0,-0.0010350858414312825,0.9996390342712402,186414.71237945557
163000,1630,,,0.0008608524636656512,-1.146458089351654e-07,0.0,-0.0008194811292923987,0.9998041987419128,187709.3341369629
164000,1640,,,0.0008359924955584575,-3.189779818058014e-08,0.0,-0.0009018864424433559,0.9998241662979126,188975.41009879112
165000,1650,,,0.000887903178590932,-5.276640877127648e-07,0.0,-0.0009874691284494474,0.9998233914375305,190264.70519185066
166000,1660,,,0.0007722029211436165,-6.514484994113445e-07,0.0,-0.0010997593752108514,0.9998185038566589,191561.0291492939
167000,1670,,,0.0018204407824669033,6.053596735000611e-10,0.0,-0.0014175108110066504,0.9996454119682312,192832.18583965302
168000,1680,,,0.002074929469381459,-6.3212821260094644e-06,0.0,-0.0015779643435962498,0.9997362494468689,194105.49298739433
169000,1690,,,0.0008306881380121922,-8.708890527486801e-05,5.569309e-07,-0.0037952308659441767,0.9998297691345215,195343.1914689541
170000,1700,,,0.0017155002773506568,-0.00019041146151721478,7.1469694e-06,-0.005808179872110486,0.9996442198753357,196638.46349143982
171000,1710,,,3.01905335187912,-0.010435331473127007,0.0010236292,-0.04296893959399313,0.6858279705047607,197956.27987074852
172000,1720,,,,,,,,199288.92627382278
173000,1730,,,0.016390493651852012,-1.2061512097716332e-05,4.377216e-08,-0.003983078710734844,0.9979179501533508,200593.65711402893
174000,1740,,,0.0023936310724820943,-2.206549979746342e-05,4.749745e-08,-0.005099939787760377,0.9994785785675049,201851.11444950104
175000,1750,,,0.001154274115106091,6.170943379402161e-06,1.4901161e-08,-0.006312498007901013,0.9997366666793823,203094.85206389427
176000,1760,,,0.0010785206482978537,-2.4926615878939628e-06,0.0,-0.004258359596133232,0.999813973903656,204346.24805927277
177000,1770,,,0.0008496126261889003,8.708331733942031e-07,5.448237e-07,-0.004022811545291915,0.9998124837875366,205580.58344459534
178000,1780,,,0.0034570639487355947,-1.9503827206790448e-05,2.514571e-08,-0.002009071470820345,0.9986820816993713,206849.30713152885
179000,1790,,,0.001561385445529595,7.576309144496917e-08,0.0,-0.0011581698840018363,0.9996603727340698,208078.9856491089
180000,1800,,,0.0008673232849105261,-3.511086106300354e-08,0.0,-0.0011598926706938074,0.9998058676719666,209321.7414534092
181000,1810,,,0.0008281851041829214,-7.87666067481041e-08,0.0,-0.0011686823592754081,0.9998228549957275,210558.3091351986
182000,1820,,,0.0008511990654369583,1.4482066035270692e-08,0.0,-0.0011702331597916783,0.9998249411582947,211779.84115672112
183000,1830,,,0.0009766911662154598,-2.3702159523963928e-08,0.0,-0.0014385513379238546,0.9998100996017456,213023.12362456322
184000,1840,,,0.001544371890486218,-1.1271331459283829e-07,0.0,-0.001182356514618732,0.9996687769889832,214255.73875713348
185000,1850,,,0.0009147182881861227,-1.1688098311424255e-07,0.0,-0.001163658598670736,0.999824583530426,215471.63342237473
186000,1860,,,0.0008145606014295481,-5.2852556109428406e-08,0.0,-0.0012213366280775517,0.9998369812965393,216684.1971232891
187000,1870,,,0.000873665669496404,-2.8796494007110595e-07,0.0,-0.0012415585806593299,0.9998300075531006,217895.50299811363
188000,1880,,,0.0008018528773391153,-4.710163921117783e-08,0.0,-0.0013735203596297652,0.9998319745063782,219095.15600824356
189000,1890,,,0.0016473170253448188,4.922039806842804e-08,0.0,-0.0017479637870565056,0.999657928943634,220307.96850895882
190000,1900,,,0.0008166621119016781,-2.5634653866291046e-07,0.0,-0.0019904201442841442,0.9998133778572083,221541.01407504082
191000,1910,,,0.0008481309057970065,7.05244019627571e-08,0.0,-0.0031999786384403705,0.9998348951339722,222822.2477633953
192000,1920,,,0.0013119955190632026,-0.00025404668413102626,2.4614856e-06,-0.006570681999437511,0.9997887015342712,224058.44274806976
193000,1930,,,0.059777645487338306,-0.0013904727529734373,0.0021174392,-0.013298580888658762,0.9893079996109009,225272.3712272644
194000,1940,,,0.01537527129985392,-3.310525789856911e-06,0.0,-0.0026688622892834246,0.9972682595252991,226574.24579691887
195000,1950,,,0.002178040239959955,1.2958655133843422e-06,4.656613e-10,-0.0025137542514130475,0.9995923042297363,227871.44648575783
196000,1960,,,0.0009762897127075121,-1.0577728971838952e-06,0.0,-0.002337944274768233,0.9997998476028442,229127.89495420456
197000,1970,,,0.0008493301487760618,-4.666391760110855e-07,0.0,-0.0024313842179253696,0.9998270869255066,230380.2484047413
198000,1980,,,0.00080757099785842,1.601874828338623e-08,0.0,-0.0024822403443977236,0.9998394250869751,231659.11609101295
199000,1990,,,0.0009840523620368914,-5.7456083595752716e-05,1.1767261e-06,-0.0033705992507748308,0.9998044371604919,232896.12647366524
200000,2000,,,0.08516418496146798,-2.492086496204138e-05,4.3162145e-06,-0.009760965779423713,0.9739887714385986,234198.27474737167
201000,2010,,,0.38332370594143866,-0.004880657372996211,0.005077035,-0.0045218919345643375,0.8952763676643372,235458.63692641258
202000,2020,,,0.003690080766682513,-1.0642688721418381e-07,0.0,-0.0008405167813180014,0.9992420673370361,236709.66079807281
203000,2030,,,0.0011186058894963936,-1.2456439435482025e-08,0.0,-0.0007901592034613714,0.9997807145118713,237978.12486743927
204000,2040,,,0.0007994815008714795,-7.633352652192116e-08,0.0,-0.0008468603831715882,0.999813973903656,239303.0243062973
205000,2050,,,0.0015837725339224562,-2.6775524020195007e-09,0.0,-0.0009182237379718571,0.9996638298034668,240600.82621145248
206000,2060,,,0.0007772260345518589,5.534384399652481e-08,0.0,-0.0007848012493923307,0.9998264908790588,241859.14119243622
207000,2070,,,0.0007307650761504192,-4.6798959374427795e-08,0.0,-0.000804706139024347,0.9998391270637512,243191.80302977562
208000,2080,,,0.0007525296721723862,-1.83936208486557e-08,0.0,-0.0008372688287636265,0.9998286962509155,244466.98719906807
209000,2090,,,0.000779580746893771,-3.650784492492676e-08,0.0,-0.0008451205299934373,0.9998342394828796,245754.3932275772
210000,2100,,,0.0015323053288739175,-1.2777745723724364e-07,0.0,-0.0009999593487009407,0.9996748566627502,247001.91951990128
211000,2110,,,0.001289206631190609,9.546056389808655e-08,0.0,-0.000887650900403969,0.9997217655181885,248272.7601017952
212000,2120,,,0.0007486277358111692,-4.129135049879551e-07,0.0,-0.0008832963445456699,0.999828577041626,249557.1049246788
213000,2130,,,0.0007213644508738071,-5.444046109914779e-07,0.0,-0.0008806530648143962,0.9998365044593811,250836.14581155777
214000,2140,,,0.0007694238927797414,-4.4028274714946746e-08,0.0,-0.0009216260426910594,0.9998449087142944,252214.86969947815
215000,2150,,,0.0007474338257452473,-9.392388164997101e-07,0.0,-0.0010078273509861902,0.9998233318328857,253635.81401467323
216000,2160,,,0.0014330738456919789,-1.6205012798309325e-08,0.0,-0.0009487710398389026,0.9997021555900574,255033.59096503258
217000,2170,,,0.0007254223441123031,-8.208444342017174e-08,0.0,-0.0009083541110157967,0.9998360276222229,256467.4537768364
218000,2180,,,0.0007548674999270588,-2.4132896214723587e-07,0.0,-0.0009473053039982914,0.9998436570167542,257916.6153872013
219000,2190,,,0.0008916824212064966,-4.96930442750454e-07,0.0,-0.0008747949614189565,0.9998461008071899,259462.76520442963
220000,2200,,,0.0008049671503613353,-9.520445019006729e-08,0.0,-0.0009290158428484574,0.9998447299003601,260952.48119616508
221000,2210,,,0.0014272482061642223,-9.99169424176216e-07,0.0,-0.0010056982195237652,0.9996944069862366,262358.0570409298
222000,2220,,,0.0006949863760382869,-7.124617695808411e-09,0.0,-0.0010680843639420345,0.9998499155044556,263742.7777066231
223000,2230,,,0.0006646658221143298,-1.321546733379364e-07,0.0,-0.0011032866226742045,0.9998523592948914,265149.965583086
224000,2240,,,0.0007166562529164367,-1.107342541217804e-06,0.0,-0.0019103278697002678,0.9998482465744019,266595.00371551514
225000,2250,,,0.0007389345351839438,-0.007285871356725693,0.004892601,-0.08875318088103086,0.9998433589935303,267989.6946065426
