episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
240,-103.30000000000001,62,1,100,78,30,422,26789.956448316574
250,-104.25000000000001,62,1,100,94,31,422,27889.65035176277
260,-128.75000000000003,62,1,100,98,29,422,28835.58108830452
270,-127.60000000000004,62,1,100,89,32,422,29714.902044296265
280,-123.40000000000003,62,1,100,96,28,422,30628.99765086174
290,-131.2,62,1,100,42,20,422,31552.19391822815
300,-138.90000000000003,62,1,100,9,22,422,32469.727571487427
310,-129.95,62,1,100,96,25,422,33424.96465563774
320,-127.75000000000001,62,1,100,31,29,422,34316.55548739433
327,-121.60000000000001,422,2,100,67,36,422,34960.51394844055
330,-139.05,62,1,100,5,19,422,35216.81123781204
333,-136.10000000000002,422,2,100,47,34,422,35491.230675935745
340,-113.40000000000002,62,1,100,90,36,422,36096.39380121231
350,-129.40000000000003,62,1,100,45,28,422,37028.31659698486
360,-134.84999999999997,62,1,100,17,27,422,38014.37389707565
370,-128.95000000000005,62,1,100,49,37,422,38852.7137234211
380,-123.85000000000005,62,1,100,92,39,422,39635.31943798065
390,-141.59999999999997,62,1,100,100,28,422,40469.68038916588
400,-115.60000000000001,62,1,100,88,32,422,41286.269896030426
410,-113.50000000000003,62,1,100,91,34,422,42235.762075424194
420,-106.55,62,1,100,97,21,422,43075.45721769333
430,-114.80000000000003,62,1,100,98,36,422,43948.612562417984
432,-114.65000000000002,422,2,100,45,43,422,44126.78890633583
440,-111.55,62,1,100,100,21,422,44850.12532901764
450,-125.40000000000002,62,1,100,100,28,422,45740.530956983566
460,-124.95000000000002,62,1,100,96,21,422,46704.37836289406
470,-118.55000000000001,62,1,100,86,29,422,47663.985001564026
480,-112.70000000000003,62,1,100,90,26,422,48635.41939544678
483,-125.10000000000004,422,2,100,38,42,422,48937.67777824402
490,-134.75000000000006,62,1,100,80,29,422,49552.963748931885
500,-121.75000000000003,62,1,100,80,25,422,50536.69451403618
505,-136.15000000000003,422,2,100,52,33,422,50985.661506175995
510,-124.85000000000002,62,1,100,87,31,422,51432.07136487961
520,-120.00000000000001,62,1,100,91,32,422,52398.704332113266
530,-116.70000000000003,62,1,100,96,34,422,53269.23783993721
540,-114.2,62,1,100,94,32,422,54137.50858974457
550,-118.85000000000004,62,1,100,81,35,422,55001.13016009331
552,-124.75000000000003,422,2,100,50,49,422,55175.59738278389
560,-131.25000000000006,62,1,100,93,31,422,55836.847283124924
570,-113.65000000000002,62,1,100,86,31,422,56705.45904922485
580,-122.30000000000001,62,1,100,73,26,422,57489.260038137436
583,-115.10000000000004,422,2,100,67,42,422,57759.06520009041
590,-123.30000000000007,62,1,100,88,34,422,58356.641968011856
592,-134.25000000000006,422,2,100,15,43,422,58505.941309690475
600,-76.99999999999999,62,1,100,95,28,422,59162.997143507004
610,-107.5,62,1,100,88,38,422,60078.97058916092
620,-85.74999999999999,62,1,100,99,33,422,60960.3301448822
622,-129.90000000000003,422,2,100,35,46,422,61141.89046764374
630,-102.65000000000003,62,1,100,84,43,422,61860.43011856079
640,-115.9,62,1,100,100,34,422,62862.22874379158
649,-131.45,422,2,100,17,31,422,63743.482773542404
650,-108.55000000000001,62,1,100,99,33,422,63842.94563317299
660,-107.20000000000002,62,1,100,99,32,422,64763.68892431259
670,-107.45000000000003,62,1,100,92,35,422,65776.3652703762
673,-115.35000000000004,422,2,100,62,29,422,66059.13121843338
680,-114.50000000000003,62,1,100,85,34,422,66691.10256958008
690,-106.30000000000001,62,1,100,98,30,422,67589.57508206367
700,-115.30000000000003,62,1,100,81,30,422,68566.37709569931
