timesteps,episode,ep_rew_mean,ep_len_mean,loss,exploration_rate,time_seconds
300000,3000,,,0.18116392195224762,0.05,275596.4063541889
301000,3010,,,0.12709282338619232,0.05,276598.03631424904
302000,3020,,,0.12568387389183044,0.05,277566.574644804
303000,3030,,,0.1255837231874466,0.05,278545.9466304779
304000,3040,,,0.09568174183368683,0.05,279477.8679816723
305000,3050,,,0.14347241818904877,0.05,280485.6233243942
306000,3060,,,0.07878279685974121,0.05,281453.7314095497
307000,3070,,,0.09091285616159439,0.05,282406.95488500595
308000,3080,,,0.1232709065079689,0.05,283406.90853333473
309000,3090,,,0.15033957362174988,0.05,284408.1898522377
310000,3100,,,0.14658984541893005,0.05,285407.8746767044
311000,3110,,,0.12245014309883118,0.05,286421.3102595806
312000,3120,,,0.12842577695846558,0.05,287392.5726110935
313000,3130,,,0.13244354724884033,0.05,288392.63267302513
314000,3140,,,0.09243975579738617,0.05,289389.0084578991
315000,3150,,,0.12574467062950134,0.05,290353.0225760937
316000,3160,,,0.07522689551115036,0.05,291472.4115078449
317000,3170,,,0.08978188782930374,0.05,292434.0425887108
318000,3180,,,0.09597064554691315,0.05,293399.53416132927
319000,3190,,,0.14410042762756348,0.05,294396.2559144497
320000,3200,,,0.07854960858821869,0.05,295378.047645092
321000,3210,,,0.08832763135433197,0.05,296308.51396489143
322000,3220,,,0.11746592819690704,0.05,297325.99541425705
323000,3230,,,0.09494243562221527,0.05,298294.8160829544
324000,3240,,,0.10209521651268005,0.05,299268.8715262413
325000,3250,,,0.10618405044078827,0.05,300272.6574573517
326000,3260,,,0.10223029553890228,0.05,301223.58027267456
327000,3270,,,0.11535660177469254,0.05,302194.5602157116
328000,3280,,,0.08157254010438919,0.05,303367.8690123558
329000,3290,,,0.08058951795101166,0.05,304321.0615360737
330000,3300,,,0.15405483543872833,0.05,305305.1317281723
331000,3310,,,0.13480062782764435,0.05,306288.70312833786
332000,3320,,,0.11320997029542923,0.05,307369.43703341484
333000,3330,,,0.0719381794333458,0.05,308304.0156149864
334000,3340,,,0.1211349293589592,0.05,309282.2404165268
335000,3350,,,0.06320758908987045,0.05,310472.57969737053
336000,3360,,,0.07504823803901672,0.05,311708.1601071358
337000,3370,,,0.1338830143213272,0.05,312642.810857296
338000,3380,,,0.07955580949783325,0.05,313700.3104529381
339000,3390,,,0.12608537077903748,0.05,314904.1903424263
340000,3400,,,0.062240421772003174,0.05,316022.6943786144
341000,3410,,,0.036877792328596115,0.05,317048.7075483799
342000,3420,,,0.06739456206560135,0.05,318181.78746032715
343000,3430,,,0.11704138666391373,0.05,319224.23664951324
344000,3440,,,0.13530530035495758,0.05,320340.61029934883
345000,3450,,,0.0585651621222496,0.05,321353.80746102333
346000,3460,,,0.08902288228273392,0.05,322376.4841866493
347000,3470,,,0.06766518950462341,0.05,323423.5888776779
348000,3480,,,0.09124505519866943,0.05,324418.4503326416
349000,3490,,,0.058618299663066864,0.05,325384.1953136921
350000,3500,,,0.10238411277532578,0.05,326371.88750195503
351000,3510,,,0.08929487317800522,0.05,327241.273332119
352000,3520,,,0.07560452073812485,0.05,328251.228413105
353000,3530,,,0.05783362686634064,0.05,329272.0799369812
354000,3540,,,0.04227123782038689,0.05,330343.12204527855
355000,3550,,,0.06526806205511093,0.05,331342.85698604584
356000,3560,,,0.09800822287797928,0.05,332297.43515753746
357000,3570,,,0.042687177658081055,0.05,333284.3212082386
358000,3580,,,0.04733419045805931,0.05,334262.74626493454
359000,3590,,,0.06375425308942795,0.05,335127.4703719616
360000,3600,,,0.05337943881750107,0.05,336058.9821898937
361000,3610,,,0.049994442611932755,0.05,337068.86543369293
362000,3620,,,0.06725170463323593,0.05,338104.8863592148
363000,3630,,,0.05736943334341049,0.05,339109.6250345707
364000,3640,,,0.05560356751084328,0.05,340108.17187070847
365000,3650,,,0.08580301702022552,0.05,341035.9203906059
366000,3660,,,0.0550069659948349,0.05,341884.9736802578
367000,3670,,,0.042848166078329086,0.05,342812.9842250347
368000,3680,,,0.07017086446285248,0.05,343725.8013188839
369000,3690,,,0.0667891874909401,0.05,344649.32300424576
370000,3700,,,0.0812307745218277,0.05,345465.0825612545
371000,3710,,,0.062156569212675095,0.05,346263.167096138
372000,3720,,,0.0667818933725357,0.05,347047.19923472404
373000,3730,,,0.07213534414768219,0.05,347793.59444999695
374000,3740,,,0.03541151434183121,0.05,348500.07362270355
375000,3750,,,0.09660632163286209,0.05,349201.21694397926
376000,3760,,,0.06472872942686081,0.05,349872.9169168472
377000,3770,,,0.0670059397816658,0.05,350545.95589375496
378000,3780,,,0.05345799773931503,0.05,351038.39831519127
379000,3790,,,0.07984962314367294,0.05,351523.86135458946
380000,3800,,,0.040678780525922775,0.05,352059.78909015656
