episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,-1488.6,62,1,1000,566,60,62,277.43518924713135
2,-1490.8,62,1,1000,910,56,62,563.4752345085144
4,-1488.7000000000003,62,1,1000,799,58,62,1106.967610836029
7,-1490.8,62,1,1000,838,56,62,1963.3323497772217
10,-1488.5500000000004,62,1,1000,876,61,62,2799.827772140503
12,-1487.7000000000003,62,1,1000,795,42,62,3808.004968881607
13,-1429.8499999999995,62,1,1000,220,61,62,4266.933480024338
14,-1459.7000000000007,62,1,1000,5,62,62,4745.735277891159
15,-1484.25,62,1,1000,7,55,62,5293.044623851776
16,-1477.9000000000003,62,1,1000,155,46,62,5847.839572429657
17,-1484.7500000000005,62,1,1000,102,45,62,6429.582227945328
18,-1439.2500000000005,62,1,1000,286,43,62,7047.229944229126
19,-1483.7000000000007,62,1,1000,5,50,62,7647.128178119659
20,-1467.5000000000002,62,1,1000,120,64,62,8198.315593719482
21,-1479.5000000000005,62,1,1000,11,60,62,8761.838835954666
22,-1485.2000000000005,62,1,1000,126,54,62,9286.458748579025
23,-1487.1500000000003,62,1,1000,211,51,62,9851.157019615173
24,-1487.0000000000005,62,1,1000,307,54,62,10317.05629491806
30,-1490.0,62,1,1000,23,54,62,12307.42427778244
33,-1488.8500000000001,62,1,1000,290,55,62,13309.93076300621
34,-1488.7000000000005,62,1,1000,724,58,62,13682.265923976898
40,-1494.7500000000005,-298,0,1000,0,45,62,16028.595380067825
41,-1487.5,62,1,1000,143,44,62,16418.03934931755
42,-1487.4000000000008,62,1,1000,723,46,62,16828.644226551056
43,-1489.1500000000005,62,1,1000,797,49,62,17217.186812400818
44,-1489.6500000000005,62,1,1000,868,39,62,17567.611700057983
45,-1490.0500000000002,62,1,1000,835,31,62,17796.067688941956
46,-1486.5500000000009,62,1,1000,118,45,62,18091.769663333893
47,-1483.9500000000003,62,1,1000,22,41,62,18445.816625595093
48,-1483.7500000000002,62,1,1000,248,43,62,18822.268801927567
50,-1495.2,-298,0,1000,0,36,62,19612.68429017067
59,-1491.3500000000001,62,1,1000,277,45,62,22845.0315990448
60,-1494.7000000000003,-298,0,1000,0,46,62,23189.23303246498
63,-1489.4500000000005,62,1,1000,859,43,62,24138.933154582977
67,-1491.4500000000007,62,1,1000,586,43,62,25315.076343774796
68,-1489.2000000000005,62,1,1000,660,50,62,25646.119703292847
70,-1494.3000000000002,-298,0,1000,0,54,62,26267.779328346252
71,-1488.6000000000008,62,1,1000,332,64,62,26562.00128221512
72,-1490.8500000000004,62,1,1000,779,55,62,26823.374677181244
75,-1489.5000000000002,62,1,1000,100,42,62,27586.482896089554
76,-1489.55,62,1,1000,253,41,62,27865.19742822647
80,-1495.1000000000001,-298,0,1000,0,38,62,28754.50003504753
81,-1491.6000000000006,62,1,1000,490,40,62,28992.183742761612
82,-1491.65,62,1,1000,75,45,62,29290.47081065178
87,-1489.5000000000005,62,1,1000,732,42,62,30504.80645275116
88,-1490.3999999999999,62,1,1000,383,46,62,30793.971577644348
90,-1494.4500000000003,-298,0,1000,0,51,62,31356.773008823395
94,-1491.25,62,1,1000,913,47,62,32607.75144815445
100,-1494.8500000000001,-298,0,1000,0,43,62,33817.613530159
103,-1490.1000000000004,62,1,1000,936,50,62,34377.41632652283
104,-1488.8000000000002,62,1,1000,224,56,62,34630.116033792496
108,-1491.0500000000004,62,1,1000,967,51,62,35613.14919734001
109,-1490.9000000000003,62,1,1000,454,56,62,35900.918073415756
110,-1491.2000000000003,62,1,1000,10,52,62,36224.42075920105
111,-1490.8500000000004,62,1,1000,243,55,62,36493.2327337265
