episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
10,-145.05,-298,0,100,0,39,0,282.1515636444092
20,-146.1,-298,0,100,0,18,0,559.7793457508087
30,-146.14999999999998,-298,0,100,0,17,0,1043.7329943180084
40,-146.19999999999996,-298,0,100,0,16,0,1543.520889043808
50,-146.10000000000002,-298,0,100,0,18,0,2045.5095829963684
60,-145.60000000000002,-298,0,100,0,28,0,2573.2322857379913
70,-145.95000000000002,-298,0,100,0,21,0,3024.375053167343
71,-140.00000000000006,62,1,100,28,32,62,3092.5864641666412
74,-140.10000000000002,62,1,100,5,30,62,3315.254512310028
80,-146.20000000000002,-298,0,100,0,16,62,3585.391762495041
89,-140.29999999999998,62,1,100,11,26,62,4073.0158751010895
90,-146.2,-298,0,100,0,16,62,4098.571948051453
100,-145.60000000000002,-298,0,100,0,28,62,4543.919587135315
108,-140.09999999999997,62,1,100,13,30,62,5005.469428777695
110,-145.9,-298,0,100,0,22,62,5148.388432741165
116,-140.20000000000005,62,1,100,72,28,62,5464.988444805145
120,-146.54999999999995,-298,0,100,0,9,62,5746.593973398209
130,-141.60000000000002,62,1,100,32,20,62,6365.6177434921265
132,-140.05000000000007,62,1,100,57,31,62,6496.224039077759
138,-140.05000000000007,62,1,100,75,31,62,6873.023260354996
139,-142.70000000000002,62,1,100,52,18,62,6939.890806913376
140,-140.20000000000005,62,1,100,57,28,62,7021.361625432968
145,-139.9000000000001,62,1,100,45,34,62,7321.486388921738
147,-139.70000000000005,62,1,100,80,38,62,7473.820750951767
150,-140.15000000000003,62,1,100,34,29,62,7669.8559284210205
154,-140.54999999999998,62,1,100,46,21,62,7986.925055980682
155,-139.9,62,1,100,87,34,62,8062.085761547089
156,-140.24999999999994,62,1,100,71,27,62,8149.767941951752
158,-140.05140,-146.4,-298,0,100,0,12,422,8643.129566669464
150,-140.35000000000002,62,1,100,75,25,422,9617.086562633514
160,-145.80000000000004,-298,0,100,0,24,422,10530.730291843414
170,-140.29999999999995,62,1,100,13,26,422,11411.605512142181
180,-140.15000000000003,62,1,100,40,29,422,12293.012095928192
190,-125.05000000000004,62,1,100,76,27,422,13163.724893808365
200,-124.65000000000005,62,1,100,81,35,422,14015.527928352356
210,-108.45,62,1,100,86,35,422,14880.558359146118
211,-133.25000000000003,422,2,100,30,51,422,14977.807513475418
220,-118.15000000000003,62,1,100,94,37,422,15761.594857215881
229,-124.20000000000003,422,2,100,41,40,422,16559.584768295288
230,-106.10000000000002,62,1,100,97,34,422,16644.80939412117
240,-107.9,62,1,100,97,38,422,17510.922095775604
250,-106.75,62,1,100,93,21,422,18403.392431735992
254,-96.50000000000004,422,2,100,86,38,422,18748.32357287407
260,-105.25000000000001,62,1,100,86,31,422,19269.494301080704
265,-114.19999999999999,422,2,100,34,36,422,19692.151978731155
270,-97.94999999999999,62,1,100,93,29,422,20128.85855269432
273,-109.50000000000004,422,2,100,68,46,422,20382.71874499321
275,-118.25000000000004,422,2,100,54,51,422,20547.466631889343
280,-107.80000000000003,62,1,100,94,40,422,20945.117508649826
283,-131.15000000000003,422,2,100,16,41,422,21192.524260044098
286,-118.25000000000001,422,2,100,66,35,422,21438.782371282578
289,-122.50000000000003,422,2,100,22,38,422,21694.046902656555
290,-114.05000000000001,62,1,100,100,31,422,21784.229566574097
291,-121.15000000000003,422,2,100,21,45,422,21860.151514291763
292,-99.90000000000008,422,2,100,90,58,422,21936.895991802216
293,-112.10000000000002,422,2,100,62,46,422,22016.139803409576
295,-125.75000000000003,422,2,100,12,45,422,22181.25510406494
296,-109.35000000000004,422,2,100,62,41,422,22265.48378252983
297,-102.20000000000003,422,2,100,87,44,422,22343.4383289814
298,-112.20000000000002,422,2,100,80,48,422,22426.438120126724
299,-114.05000000000004,422,2,100,53,47,422,22505.204711914062
300,-124.69999999999999,422,2,100,95,38,422,22581.574375391006
301,-104.90000000000002,422,2,100,74,42,422,22662.209738254547
302,-115.25000000000004,422,2,100,87,43,422,22740.878261327744
303,-125.35000000000002,422,2,100,45,41,422,22817.07147669792
304,-109.00000000000003,422,2,100,79,36,422,22904.161323070526
305,-124.90000000000002,422,2,100,74,46,422,22977.1070830822
306,-118.05000000000003,422,2,100,30,47,422,23063.383606910706
307,-116.95000000000003,422,2,100,92,4410,-117.90000000000003,62,1,100,96,30,422,23491.010603666306
420,-114.85000000000004,62,1,100,91,23,422,24230.125491142273
430,-107.9,62,1,100,82,30,422,24897.060790538788
440,-130.2,62,1,100,27,20,422,25629.306091308594
450,-128.89999999999998,62,1,100,95,18,422,26357.76603937149
460,-100.2,62,1,100,99,24,422,26953.33280801773
470,-118.25,62,1,100,95,27,422,27583.04080224037
480,-113.00000000000003,62,1,100,89,40,422,28280.054527521133
490,-97.3,62,1,100,93,26,422,28955.78756904602
493,-131.84999999999997,422,2,100,14,31,422,29173.169589996338
500,-99.60000000000001,62,1,100,86,28,422,29708.28315806389
510,-101.94999999999996,62,1,100,96,21,422,30427.55131649971
520,-84.64999999999999,62,1,100,99,23,422,31153.46982693672
528,-129.8,422,2,100,59,32,422,31734.008050441742
530,-101.45,62,1,100,95,31,422,31874.109526634216
540,-88.79999999999997,62,1,100,96,20,422,32574.453144073486
547,-108.15,422,2,100,58,41,422,33085.513852119446
550,-125.00000000000001,62,1,100,61,28,422,33272.142357349396
560,-111.9,62,1,100,100,26,422,33991.314697265625
570,-92.49999999999997,62,1,100,99,22,422,34681.825635671616
580,-111.30000000000001,62,1,100,92,26,422,35381.8327832222
590,-118.64999999999999,62,1,100,86,31,422,36070.169288635254
600,-136.84999999999997,62,1,100,86,27,422,36790.31577205658
610,-107.05000000000001,62,1,100,94,23,422,37504.237775564194
620,-87.39999999999999,62,1,100,99,16,422,38176.39342188835
630,-103.8,62,1,100,84,20,422,38842.64005494118
640,-99.45000000000002,62,1,100,69,19,422,39571.60920548439
650,-116.75000000000003,62,1,100,99,25,422,40313.49475932121
660,-127.80000000000004,62,1,100,54,32,422,41012.149139642715
670,-106.00000000000003,62,1,100,74,28,422,41719.873027801514
680,-118.35000000000001,62,1,100,73,25,422,42436.0762257576
690,-128.05000000000004,62,1,100,57,27,422,43138.25480675697
700,-107.05000000000001,62,1,100,96,27,422,43886.73052215576
710,-93.80000000000001,62,1,100,97,28,422,44606.807656526566
720,-100.30000000000001,62,1,100,71,22,422,45317.002346754074
730,-91.24999999999999,62,1,100,97,11,422,46060.04388189316
740,-114.20000000000003,62,1,100,100,28,422,46798.80655837059
750,-100.70000000000002,62,1,100,88,26,422,47583.38935279846
0000004,422,2,100,70,48,422,25951.93274497986
345,-113.55000000000003,422,2,100,65,37,422,26018.309436798096
346,-110.15000000000003,422,2,100,90,41,422,26089.203543186188
347,-119.95000000000002,422,2,100,84,29,422,26166.395417928696
348,-109.60000000000005,422,2,100,82,32,422,26236.503907203674
349,-108.55000000000001,422,2,100,91,41,422,26311.73590040207
350,-106.75000000000004,422,2,100,97,37,422,26386.92800760269
351,-113.9,422,2,100,83,42,422,26460.31521010399
352,-119.90000000000002,422,2,100,89,42,422,26531.27085876465
353,-120.65000000000003,422,2,100,55,39,422,26602.18393588066
354,-110.45000000000002,422,2,100,79,43,422,26667.380776643753
355,-107.95000000000002,422,2,100,97,33,422,26741.152260780334
356,-111.75000000000001,422,2,100,81,41,422,26814.339607715607
357,-112.30000000000001,422,2,100,66,34,422,26897.024599552155
358,-109.80000000000003,422,2,100,90,40,422,26970.48806285858
359,-103.6,422,2,100,87,32,422,27044.95711994171
360,-104.89999999999998,422,2,100,99,22,422,27128.153969049454
361,-98.1,422,2,100,96,26,422,27208.637185573578
362,-105.45,422,2,100,94,31,422,27281.680077314377
363,-107.95000000000002,422,2,100,70,45,422,27357.762746334076
364,-104.15000000000003,422,2,100,97,37,422,27432.98976802826
365,-111.00000000000003,422,2,100,91,40,422,27505.024923086166
366,-115.35000000000004,422,2,100,69,41,422,27573.794901371002
367,-97.74999999999997,422,2,100,96,29,422,27667.244688987732
368,-109.65,422,2,100,95,35,422,27751.881358623505
369,-98.00000000000001,422,2,100,94,32,422,27827.75243782997
370,-104.95000000000002,422,2,100,89,37,422,27912.383969306946
371,-104.35000000000002,422,2,100,88,33,422,27992.818336963654
372,-99.99999999999999,422,2,100,87,16,422,28070.624410390854
373,-105.40000000000006,422,2,100,85,36,422,28155.379743099213
374,-112.55000000000003,422,2,100,100,37,422,28232.402000665665
375,-107.10000000000002,422,2,100,91,34,422,28300.27708005905
376,-102.45000000000002,422,2,100,95,35,422,28383.607835531235
377,-95.60000000000001,422,2,100,99,24,422,28475.41199874878
