episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
10,-139.70000000000005,62,1,100,32,38,62,406.4920,-145.0000020,-146.7,-298,0,100,0,6,0,1250.0199613571167
30,-146.4,-298,0,100,0,12,0,1695.9239530563354
33,-143.19999999999996,62,1,100,95,28,62,1883.4591093063354
34,-139.6000000039,-140.4,62,1,100,86,24,62,2015.2119679450940,-139.35000000000002,62,1,100,50,27,62,2281.8564853668213
45,-141.25000000000003,62,1,100,81,29,62,2509.125015974045
50,-146.4,-298,0,100,0,12,62,2708.984590291977
56,-140.85,62,1,100,18,15,62,2999.612202644348
59,-140.05,62,1,100,26,31,62,3142.63622780,-145.20000000000002,-298,0,100,0,36,62,3391.35165810585
90,-145.60000000000002,-298,0,100,0,28,62,3825.621865749359
100,-145.25000000000003,-298,0,100,0,35,62,4284.009428024292
110,-145.50000000000006,-298,0,100,0,30,62,4792.1470601558685
120,-146.0,-298,0,100,0,20,62,5344.1372764110565
122,-142.10000000000002,62,1,100,74,30,62,5454.278745651245
123,-139.85000000000002,62,1,100,63,35,62,5512.184407949448
130,-145.5,-298,0,100,0,30,62,5872.9035058021545
140,-145.20000000000002,-298,0,100,0,36,62,6401.257090330124
150,-145.7,-298,0,100,0,26,62,6852.471571683884
160,-139.7,62,1,1120,-146.05,-298,0,100,0,19,422170,-145.25000000000130,-133.85000000000002,62,1,100,10,41,422,8497.106190443039
138,-124.15000000000005,422,2,100,48,39,422,9280.98320555687
140,-133.85000000000002,62,1,100,23,41,422,9450.091573953629
150,-128.50000000000006,422,2,100,48,30,422,10357.31288266182
157,-125.75000000000007,422,2,100,86,31,422,10975.072121143341
160,-129.65,62,1,100,5,33,422,11247.300326347351
170,-131.25000000000006,62,1,100,32,39,422,12084.230357646942
180,-136.45,62,1,100,18,29,422,12950.792095184326
190,-139.35000000000002,62,1,100,6,29,422,13696.570357561111
195,-131.55000000000007,422,2,100,60,43,422,14073.299135446548
200,-136.8,62,1,100,18,26,422,14448.71443605423
210,-134.75,62,1,100,10,29,422,15134.764479398727
214,-128.5,422,2,100,100,36,422,15431.39320731163
215,-136.2,422,2,100,31,34,422,15512.774067878723
218,-128.60000000000005,422,2,100,34,48,422,15704.45563530922
220,-134.49999999999997,62,1,100,6,34,422,15839.177823543549
225,-138.40000000000003,422,2,100,52,38,422,16147.909639835358
226,-132.70000000000005,422,2,100,52,32,422,16212.005477666855
230,-134.35000000000002,62,1,100,12,31,422,16497.350195884705
235,-134.6999999999999,422,2,100,100,26,422,16815.03021287918
240,-135.2,62,1,100,17,24,422,17145.705413103104
247,-135.60000000000002,422,2,100,26,34,422,17593.91768193245
250,-133.40000000000003,62,1,100,20,20,422,17777.599478006363
260,-137.0,62,1,100,9,24,422,18388.885499715805
270,-129.50000000000006,422,2,100,44,42,422,18974.20731329918
273,-133.55000000000004,422,2,100,77,41,422,19174.179005622864
280,-135.65000000000003,422,2,100,72,45,422,19607.4509165287
286,-135.05000000000004,422,2,100,40,33,422,19995.083513498306
290,-134.80000000000007,422,2,100,39,32,422,20274.307297706604
297,-136.70000000000002,422,2,100,60,36,422,20763.913959026337
300,-137.75000000000006,62,1,100,18,39,422,20947.902578115463
303,-134.70000000000002,422,2,100,85,34,422,21175.282403945923
310,-136.8,62,1,100,33,28,422,21561.160283088684
320,-134.3,62,1,100,12,40,422,22259.165300130844
321,-134.10000000000008,422,2,100,60,44,422,22323.87859416008
330,-140.45,62,1,100,13,23,422,22832.81781053543
332,-131.6500000000001,422,2,100,36,55,422,22971.31649518013
335,-131.25000000000006,422,2,100,78,43,422,23182.96700000763
337,-134.50000000000006,422,2,100,42,38,422,23312.222814321518
338,-135.05000000000007,422,2,100,81,33,422,23359.590431451797
340,-140.35000000000002,62,1,100,24,25,422,23491.767628908157
350,-141.70000000000005,62,1,100,100,26,422,24060.71656012535
360,-140.10000000000002,62,1,100,54,30,422,24532.5241856575
370,-137.50000000000006,422,2,100,71,34,422,25208.818222761154
373,-136.70000000000005,422,2,100,48,30,422,25340.088766098022
380,-137.90000000000003,62,1,100,24,36,422,25664.693172454834
390,-145.70000000000002,-298,0,100,0,26,422,26200.419529676437
399,-132.20000000000005,422,2,100,54,42,422,26721.990434885025
400,-138.30000000000007,62,1,100,82,34,422,26776.883840560913
410,-135.35000000000008,62,1,100,38,39,422,27401.65985226631
415,-130.5000000000001,422,2,100,42,48,422,27639.875827789307
417,-132.20000000000005,422,2,100,37,44,422,27703.75661802292
420,-145.75,-298,0,100,0,25,422,27827.781277418137
423,-138.54999999999998,422,2,100,95,33,422,27997.526995897293
430,-145.39999999999998,-298,0,100,0,32,422,28369.340663194656
438,-131.60000000000008,422,2,100,94,44,422,28854.975662231445
440,-145.89999999999998,-298,0,100,0,22,422,28935.026948690414
450,-145.75000000000003,-298,0,100,0,25,422,29455.850931167603
460,-146.05000000000004,-298,0,100,0,19,422,29916.890825033188
470,-138.05000000000007,62,1,100,54,33,422,30398.82398056984
480,-132.6500000000001,422,2,100,52,35,422,30920.335847377777
490,-145.70000000000005,-298,0,100,0,26,422,31394.73572254181
500,-139.8,62,1,100,40,36,422,31939.094718933105
510,-145.85000000000002,-298,0,100,0,23,422,32411.507354736328
520,-146.25,-298,0,100,0,15,422,32877.62480163574
530,-145.75000000000003,-298,0,100,0,25,422,33226.41651439667
532,-135.00000000000006,422,2,100,58,44,422,33313.60936880112
540,-139.60000000000005,62,1,100,49,40,422,33734.06400465965
550,-145.64999999999998,-298,0,100,0,27,422,34144.48207092285
560,-145.65000000000003,-298,0,100,0,27,422,34674.76589846611
570,-146.3,-298,0,100,0,14,422,35183.20314288139
580,-146.10000000000002,-298,0,100,0,18,422,35677.49002504349
590,-145.3,-298,0,100,0,34,422,36120.35410094261
600,-146.00000000000003,-298,0,100,0,20,422,36673.806505680084
610,-145.89999999999998,-298,0,100,0,22,422,37178.63469052315
620,-145.45000000000005,-298,0,100,0,31,422,37734.54965424538
630,-146.25,-298,0,100,0,15,422,38239.59077620506
636,-132.55000000000007,422,2,100,90,41,422,38593.91633963585
640,-136.20000000000005,62,1,100,37,40,422,38807.781105041504
650,-145.60000000000002,-298,0,100,0,28,422,39334.6397588253
660,-145.60000000000008,-298,0,100,0,28,422,39829.74953889847
670,-145.35000000000005,-298,0,100,0,33,422,40300.724756002426
680,-145.9,-298,0,100,0,22,422,40878.51979851723
690,-140.15000000000003,62,1,100,26,29,422,41405.900270700455
700,-145.55000000000007,-298,0,100,0,29,422,41891.683230638504
710,-137.40000000000006,62,1,100,36,36,422,42492.69575858116
720,-139.85000000000008,62,1,100,40,35,422,43031.6540119648
730,-145.55000000000004,-298,0,100,0,29,422,43524.98746180534
740,-135.75000000000006,62,1,100,22,41,422,44057.935734272
750,-140.00000000000003,62,1,100,81,32,422,44509.41006541252
760,-145.55,-298,0,100,0,29,422,45029.008461236954
770,-139.85000000000002,62,1,100,5,35,422,45601.7672765255
780,-138.80000000000004,62,1,100,44,26,422,46227.14392328262
790,-139.85000000000005,62,1,100,5,35,422,46844.168880701065
999999999998,-298,0,100,0,24,422,30928.74317097664
520,-145.89999999999992,-298,0,100,0,22,422,31390.547451257706
530,-139.89999999999998,62,1,100,11,36,422,31959.36895132065
540,-146.24999999999997,-298,0,100,0,15,422,32442.143028497696
550,-136.55000000000004,62,1,100,17,31,422,32991.416002988815
560,-139.70000000000005,62,1,100,33,42,422,33542.92144989967
570,-139.65000000000006,62,1,100,77,39,422,34109.621364593506
580,-140.45000000000002,62,1,100,10,45,422,34680.44645571709
590,-137.95000000000002,62,1,100,11,37,422,35234.70968961716
600,-138.90000000000003,62,1,100,8,22,422,35735.04442381859
610,-140.04999999999995,62,1,100,8,31,422,36303.039024591446
620,-137.49999999999997,62,1,100,11,32,422,36839.816477537155
630,-139.25,62,1,100,36,15,422,37434.58565878868
640,-138.95000000000005,62,1,100,35,21,422,38045.928251981735
650,-141.89999999999998,62,1,100,100,22,422,38626.950686216354
660,-136.45000000000005,62,1,100,11,33,422,39176.962608098984
670,-137.75,62,1,100,17,39,422,39719.909214019775
680,-138.45000000000005,62,1,100,69,31,422,40250.590225458145
690,-134.45000000000005,62,1,100,6,35,422,40843.07775807381
699,-138.70000000000005,422,2,100,95,30,422,41352.29898786545
700,-145.65,-298,0,100,0,27,422,41400.9467022419
710,-138.55000000000007,62,1,100,86,29,422,41974.05199980736
720,-145.59999999999997,-298,0,100,0,28,422,42506.16747069359
730,-145.45000000000005,-298,0,100,0,31,422,43079.63900065422
740,-138.90000000000003,62,1,100,8,22,422,43685.5150411129
750,-139.75000000000006,62,1,100,40,39,422,44257.86881375313
760,-138.90000000000003,62,1,100,77,22,422,44842.94806075096
770,-137.0,62,1,100,28,22,422,45467.38846564293
780,-140.15,62,1,100,8,29,422,46034.112411260605
790,-137.89999999999998,62,1,100,11,36,422,46648.76988244057
800,-145.5,-298,0,100,0,30,422,47197.81111550331
000000005,62,1,100,86,38,62,27217.32024049759
1080,-133.60000000000005,62,1,100,32,34,62,27263.22891807556
1081,-139.70000000000002,62,1,100,65,38,62,27297.974624872208
1083,-139.75000000000006,62,1,100,46,37,62,27377.685851097107
