episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,24.599999999999994,448,2,100,11,0,448,85.99757146835327
2,24.599999999999994,448,2,100,11,0,448,179.01372361183167
3,24.599999999999994,448,2,100,11,0,448,284.6221966743469
4,24.599999999999994,448,2,100,11,0,448,396.9725127220154
5,24.599999999999994,448,2,100,11,0,448,527.6192836761475
6,24.599999999999994,448,2,100,11,0,448,664.586517572403
7,24.599999999999994,448,2,100,11,0,448,802.7181665897369
8,24.599999999999994,448,2,100,11,0,448,939.4068973064423
9,24.599999999999994,448,2,100,11,0,448,1074.562919139862
10,24.599999999999994,448,2,100,11,0,448,1197.215526342392
11,24.599999999999994,448,2,100,11,0,448,1329.644068479538
12,24.599999999999994,448,2,100,11,0,448,1463.2393712997437
13,24.599999999999994,448,2,100,11,0,448,1596.270234823227
14,24.599999999999994,448,2,100,11,0,448,1728.8859770298004
15,24.599999999999994,448,2,100,11,0,448,1860.7083857059479
16,24.599999999999994,448,2,100,11,0,448,1992.438030719757
17,24.599999999999994,448,2,100,11,0,448,2131.3580079078674
18,24.599999999999994,448,2,100,11,0,448,2275.875951528549
19,24.599999999999994,448,2,100,11,0,448,2411.1776428222656
20,24.599999999999994,448,2,100,11,0,448,2546.3626716136932
21,24.599999999999994,448,2,100,11,0,448,2681.2614402770996
22,24.599999999999994,448,2,100,11,0,448,2816.3803396224976
23,24.599999999999994,448,2,100,11,0,448,2950.420221567154
24,24.599999999999994,448,2,100,11,0,448,3084.9352657794952
25,24.599999999999994,448,2,100,11,0,448,3218.9071249961853
26,24.599999999999994,448,2,100,11,0,448,3330.190616607666
27,24.599999999999994,448,2,100,11,0,448,3463.137193441391
28,24.599999999999994,448,2,100,11,0,448,3571.217775821686
29,24.599999999999994,448,2,100,11,0,448,3705.7001321315765
30,24.599999999999994,448,2,100,11,0,448,3847.5636851787567
31,24.599999999999994,448,2,100,11,0,448,3993.421358346939
32,24.599999999999994,448,2,100,11,0,448,4139.166663169861
33,24.599999999999994,448,2,100,11,0,448,4248.29635310173
34,24.599999999999994,448,2,100,11,0,448,4397.394045591354
35,24.599999999999994,448,2,100,11,0,448,4545.406629562378
36,24.599999999999994,448,2,100,11,0,448,4692.378124237061
37,24.599999999999994,448,2,100,11,0,448,4841.042718172073
38,24.599999999999994,448,2,100,11,0,448,4987.07364153862
39,24.599999999999994,448,2,100,11,0,448,5135.9362053871155
40,24.599999999999994,448,2,100,11,0,448,5284.21312212944
41,24.599999999999994,448,2,100,11,0,448,5426.861954450607
42,24.599999999999994,448,2,100,11,0,448,5546.221529245377
43,24.599999999999994,448,2,100,11,0,448,5700.23860001564
44,24.599999999999994,448,2,100,11,0,448,5851.880403518677
45,24.599999999999994,448,2,100,11,0,448,6013.857750177383
46,24.599999999999994,448,2,100,11,0,448,6168.606817483902
47,24.599999999999994,448,2,100,11,0,448,6322.4935739040375
48,24.599999999999994,448,2,100,11,0,448,6470.797461748123
49,24.599999999999994,448,2,100,11,0,448,6622.19812297821
50,24.599999999999994,448,2,100,11,0,448,6773.648872852325
51,24.599999999999994,448,2,100,11,0,448,6921.355144023895
52,24.599999999999994,448,2,100,11,0,448,7053.9184811115265
53,24.599999999999994,448,2,100,11,0,448,7202.720075845718
54,24.599999999999994,448,2,100,11,0,448,7351.748752593994
55,24.599999999999994,448,2,100,11,0,448,7501.672508239746
56,24.599999999999994,448,2,100,11,0,448,7651.835027933121
57,24.599999999999994,448,2,100,11,0,448,7799.719719409943
58,24.599999999999994,448,2,100,11,0,448,7947.212793111801
59,24.599999999999994,448,2,100,11,0,448,8094.407319784164
60,24.599999999999994,448,2,100,11,0,448,8223.471967220306
61,24.599999999999994,448,2,100,11,0,448,8372.958939790726
62,24.599999999999994,448,2,100,11,0,448,8526.61442065239
63,24.599999999999994,448,2,100,11,0,448,8677.525490522385
64,24.599999999999994,448,2,100,11,0,448,8823.057859659195
65,24.599999999999994,448,2,100,11,0,448,8966.610335350037
66,24.599999999999994,448,2,100,11,0,448,9110.864943504333
67,24.599999999999994,448,2,100,11,0,448,9245.952469348907
68,24.599999999999994,448,2,100,11,0,448,9378.23309469223
69,24.599999999999994,448,2,100,11,0,448,9510.798907756805
70,24.599999999999994,448,2,100,11,0,448,9643.838256835938
71,24.599999999999994,448,2,100,11,0,448,9759.522468328476
72,24.599999999999994,448,2,100,11,0,448,9890.950602054596
73,24.599999999999994,448,2,100,11,0,448,10022.908677816391
74,24.599999999999994,448,2,100,11,0,448,10129.886064767838
75,24.599999999999994,448,2,100,11,0,448,10261.418337106705
76,24.599999999999994,448,2,100,11,0,448,10392.53077173233
77,24.599999999999994,448,2,100,11,0,448,10525.324633836746
78,24.599999999999994,448,2,100,11,0,448,10663.024391174316
79,24.599999999999994,448,2,100,11,0,448,10782.101931095123
80,24.599999999999994,448,2,100,11,0,448,10927.340728282928
81,24.599999999999994,448,2,100,11,0,448,11071.749600410461
82,24.599999999999994,448,2,100,11,0,448,11216.491012334824
83,24.599999999999994,448,2,100,11,0,448,11360.845568656921
84,24.599999999999994,448,2,100,11,0,448,11509.002387523651
85,24.599999999999994,448,2,100,11,0,448,11658.205876350403
86,24.599999999999994,448,2,100,11,0,448,11803.300784826279
87,24.599999999999994,448,2,100,11,0,448,11953.174112796783
88,24.599999999999994,448,2,100,11,0,448,12090.7942507267
89,24.599999999999994,448,2,100,11,0,448,12228.695654630661
90,24.599999999999994,448,2,100,11,0,448,12367.688205957413
91,24.599999999999994,448,2,100,11,0,448,12506.03233218193
92,24.599999999999994,448,2,100,11,0,448,12634.85655593872
93,24.599999999999994,448,2,100,11,0,448,12766.933367490768
94,24.599999999999994,448,2,100,11,0,448,12893.947704792023
95,24.599999999999994,448,2,100,11,0,448,13018.917155265808
96,24.599999999999994,448,2,100,11,0,448,13139.909468889236
97,24.599999999999994,448,2,100,11,0,448,13241.368887901306
98,24.599999999999994,448,2,100,11,0,448,13359.445261240005
99,24.599999999999994,448,2,100,11,0,448,13476.00013589859
