episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,-66.09,196,1,100,95,16,196,108.55842208862305
2,-64.62,196,1,100,87,22,196,226.96054077148438
3,-84.03999999999999,290,1,100,41,20,290,341.80489683151245
9,-71.82000000000002,290,1,100,85,29,290,1025.0840034484863
10,-76.17,196,1,100,92,24,290,1129.999038219452
20,-77.4,196,1,100,96,24,290,2288.1793401241302
23,-67.25,290,1,100,90,20,290,2632.7593812942505
24,-103.85999999999997,290,1,100,38,26,290,2734.1895854473114
30,-59.53000000000001,196,1,100,98,25,290,3436.498246192932
32,-79.46999999999997,290,1,100,61,20,290,3690.7728641033173
37,-81.59000000000003,290,1,100,64,24,290,4341.331102132797
39,-73.05,290,1,100,97,22,290,4587.232127666473
40,-78.02,290,1,100,73,28,290,4704.008190155029
41,-94.56999999999998,290,1,100,60,26,290,4823.414911746979
49,-96.00999999999998,290,1,100,23,19,290,5881.536350250244
50,-68.33999999999999,196,1,100,89,19,290,6006.506419658661
60,-74.66999999999999,196,1,100,100,25,290,7277.064824819565
67,-116.81000000000004,290,1,100,13,30,290,8158.007885694504
70,-77.64999999999999,196,1,100,95,25,290,8505.895342588425
73,-67.62000000000002,290,1,100,87,22,290,8852.184859991074
76,-68.03,290,1,100,84,26,290,9174.070348501205
80,-56.47999999999999,196,1,100,100,13,290,9640.145891189575
81,-95.50999999999998,290,1,100,50,28,290,9754.246102333069
89,-71.20000000000002,290,1,100,73,18,290,10713.174678325653
90,-83.11999999999999,290,1,100,100,22,290,10839.211985349655
91,-80.89,290,1,100,58,30,290,10961.1355240345
93,-69.03000000000003,290,1,100,85,28,290,11211.28386259079
