episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,-82.17,290,1,100,7,8,290,63.68324279785156
2,-82.02,290,1,100,7,11,290,135.78464245796204
3,-82.17,290,1,100,7,8,290,208.853453874588
4,-82.17,290,1,100,7,8,290,285.3083486557007
5,-82.02,290,1,100,7,11,290,369.1837565898895
6,-82.02000000000001,290,1,100,7,11,290,457.98944306373596
7,-82.17,290,1,100,7,8,290,561.7298014163971
8,-82.17,290,1,100,7,8,290,676.8298807144165
9,-82.17,290,1,100,7,8,290,806.7363457679749
10,-82.17,290,1,100,7,8,290,955.3625812530518
11,-82.17,290,1,100,7,8,290,1113.469838142395
12,-82.17,290,1,100,7,8,290,1273.7425577640533
13,-82.02,290,1,100,7,11,290,1433.0365755558014
14,-82.17,290,1,100,7,8,290,1589.4403095245361
15,-81.52,290,1,100,7,11,290,1744.9680845737457
16,-82.02,290,1,100,7,11,290,1900.4857695102692
17,-82.17,290,1,100,7,8,290,2055.688446044922
18,-82.17,290,1,100,7,8,290,2210.3006784915924
19,-82.02000000000001,290,1,100,7,11,290,2363.99129652977
20,-82.17,290,1,100,7,8,290,2523.102100610733
21,-82.02,290,1,100,7,11,290,2689.65580034256
22,-82.17,290,1,100,7,8,290,2849.4420561790466
23,-82.02,290,1,100,7,11,290,3005.5621058940887
24,-82.17,290,1,100,7,8,290,3162.449749469757
25,-82.17,290,1,100,7,8,290,3319.1663732528687
26,-82.02,290,1,100,7,11,290,3476.5130758285522
27,-82.02,290,1,100,7,11,290,3632.517829656601
28,-82.17,290,1,100,7,8,290,3787.6642277240753
29,-82.02,290,1,100,7,11,290,3943.9797806739807
30,-82.17,290,1,100,7,8,290,4101.461935997009
31,-82.17,290,1,100,7,8,290,4262.9082407951355
32,-82.02,290,1,100,7,11,290,4434.935826778412
33,-82.17,290,1,100,7,8,290,4605.969339847565
34,-82.02,290,1,100,7,11,290,4780.156003952026
35,-82.17,290,1,100,7,8,290,4953.123965501785
36,-82.17,290,1,100,7,8,290,5125.564480781555
37,-82.02,290,1,100,7,11,290,5298.922039031982
38,-82.17,290,1,100,7,8,290,5469.577367305756
39,-82.02,290,1,100,7,11,290,5642.869970798492
40,-82.17,290,1,100,7,8,290,5816.456214904785
41,-82.17,290,1,100,7,8,290,5987.6489679813385
42,-82.17,290,1,100,7,8,290,6165.10581612587
43,-82.02000000000001,290,1,100,7,11,290,6344.673433303833
44,-82.17,290,1,100,7,8,290,6528.75173830986
45,-82.02000000000001,290,1,100,7,11,290,6704.92196059227
46,-80.26000000000003,290,1,100,7,17,290,6876.359308242798
47,-82.17,290,1,100,7,8,290,7051.375804901123
48,-81.52,290,1,100,7,11,290,7227.334152698517
49,-82.17,290,1,100,7,8,290,7398.994165658951
50,-82.02,290,1,100,7,11,290,7572.198173761368
51,-82.17,290,1,100,7,8,290,7746.006463050842
52,-82.17,290,1,100,7,8,290,7919.367287874222
53,-82.17,290,1,100,7,8,290,8092.856376886368
54,-82.02,290,1,100,7,11,290,8264.260279893875
55,-82.17,290,1,100,7,8,290,8434.399717330933
56,-82.02,290,1,100,7,11,290,8607.072688102722
57,-82.17,290,1,100,7,8,290,8780.981152057648
58,-82.17,290,1,100,7,8,290,8961.134059429169
59,-82.02000000000001,290,1,100,7,11,290,9136.544399261475
60,-82.17,290,1,100,7,8,290,9304.553355693817
61,-82.02,290,1,100,7,11,290,9471.470030546188
62,-82.17,290,1,100,7,8,290,9634.292923688889
63,-82.17,290,1,100,7,8,290,9788.493086338043
64,-82.02000000000001,290,1,100,7,11,290,9943.451098680496
65,-82.17,290,1,100,7,8,290,10097.361738443375
66,-82.17,290,1,100,7,8,290,10251.485956430435
67,-82.17,290,1,100,7,8,290,10405.735807657242
68,-82.17,290,1,100,7,8,290,10558.619453907013
69,-82.17,290,1,100,7,8,290,10712.345027685165
70,-81.62,290,1,100,7,9,290,10865.075336456299
71,-82.17,290,1,100,7,8,290,11020.878438472748
72,-82.17,290,1,100,7,8,290,11185.491327285767
73,-82.17,290,1,100,7,8,290,11352.99405837059
74,-82.17,290,1,100,7,8,290,11520.159705877304
75,-82.17,290,1,100,7,8,290,11687.936170578003
76,-82.17,290,1,100,7,8,290,11857.801783800125
77,-82.17,290,1,100,7,8,290,12028.738436698914
78,-82.02000000000001,290,1,100,7,11,290,12198.389498233795
79,-82.17,290,1,100,7,8,290,12370.42246556282
80,-82.02,290,1,100,7,11,290,12533.075130939484
81,-82.02000000000001,290,1,100,7,11,290,12693.397904872894
82,-82.02,290,1,100,7,11,290,12857.106994867325
83,-82.17,290,1,100,7,8,290,13012.605041265488
84,-82.17,290,1,100,7,8,290,13163.221498727798
85,-82.02,290,1,100,7,11,290,13316.40796327591
86,-82.17,290,1,100,7,8,290,13462.003407716751
87,-82.17,290,1,100,7,8,290,13603.876707315445
88,-82.02,290,1,100,7,11,290,13747.016156673431
89,-82.17,290,1,100,7,8,290,13883.713030576706
90,-82.02000000000001,290,1,100,7,11,290,14019.698153734207
91,-82.17,290,1,100,7,8,290,14146.777688026428
92,-82.02,290,1,100,7,11,290,14273.132585287094
93,-82.17,290,1,100,7,8,290,14390.429724216461
94,-82.17,290,1,100,7,8,290,14506.577841758728
95,-82.02,290,1,100,7,11,290,14621.941655397415
96,-81.62,290,1,100,7,9,290,14736.558395147324
97,-82.17,290,1,100,7,8,290,14851.811243057251
98,-82.17,290,1,100,7,8,290,14958.147931814194
99,-81.52,290,1,100,7,11,290,15056.94426560402
