episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,-0.6000000000000014,196,1,100,31,0,196,105.15462517738342
4,-0.5999999999999979,196,1,100,70,0,196,519.9615318775177
7,-0.5999999999999979,196,1,100,36,0,196,970.063972234726
8,24.6,448,2,100,43,0,448,1123.5970304012299
10,-0.7999999999999972,194,1,100,6,0,448,1418.1275959014893
20,24.60000000000001,448,2,100,70,0,448,2914.4219949245453
30,-0.7999999999999972,194,1,100,6,0,448,4470.0107707977295
40,-0.7999999999999972,194,1,100,6,0,448,6125.628873348236
49,24.6,448,2,100,37,0,448,7594.679515361786
50,-0.7999999999999972,194,1,100,6,0,448,7761.7162828445435
60,-0.7999999999999972,194,1,100,6,0,448,9354.82068991661
70,-0.5999999999999979,196,1,100,41,0,448,10845.900592327118
80,-0.5999999999999979,196,1,100,69,0,448,12412.816105365753
90,-0.5999999999999943,196,1,100,15,0,448,13716.481002807617
93,24.599999999999994,448,2,100,10,0,448,14031.593800783157
