timesteps,episode,ep_rew_mean,ep_len_mean,loss,exploration_rate,time_seconds
1000,10,,,,0.05095000000000016,208.2231421470642
2000,20,,,0.0001580574898980558,0.05,516.6156980991364
3000,30,,,0.00029636596445925534,0.05,752.5748329162598
4000,40,,,0.0003257595235481858,0.05,983.9142735004425
5000,50,,,0.0010834960266947746,0.05,1230.3743360042572
6000,60,,,0.0004459960327949375,0.05,1471.8805842399597
7000,70,,,0.001618318841792643,0.05,1671.5502791404724
8000,80,,,0.0014917014632374048,0.05,1933.2879993915558
9000,90,,,0.0059476085007190704,0.05,2189.0639929771423
10000,100,,,0.005183918867260218,0.05,2441.592801094055
11000,110,,,0.0015255865873768926,0.05,2714.0551126003265
12000,120,,,0.0005772757576778531,0.05,2932.478993177414
13000,130,,,0.013329059816896915,0.05,3256.827823162079
14000,140,,,0.0019201298709958792,0.05,3564.2527458667755
15000,150,,,0.010108433663845062,0.05,3906.9109375476837
16000,160,,,0.0027417433448135853,0.05,4281.092666625977
17000,170,,,0.004438033793121576,0.05,4590.83589053154
18000,180,,,0.00317680393345654,0.05,4937.560478448868
19000,190,,,0.0024668972473591566,0.05,5255.189880847931
20000,200,,,0.007624545134603977,0.05,5636.881592750549
21000,210,,,0.008956857025623322,0.05,5997.153876543045
22000,220,,,0.003150481265038252,0.05,6371.481531381607
23000,230,,,0.5528556108474731,0.05,6745.091492652893
24000,240,,,0.001465020701289177,0.05,7126.3555681705475
25000,250,,,0.00273319473490119,0.05,7474.18878030777
26000,260,,,0.004325957503169775,0.05,7838.614253282547
27000,270,,,0.003954506479203701,0.05,8223.904045820236
28000,280,,,0.0022646132856607437,0.05,8645.548336744308
29000,290,,,1.1034924983978271,0.05,9010.406461715698
30000,300,,,0.001151569769717753,0.05,9357.4889793396
31000,310,,,0.552580714225769,0.05,9696.144660711288
32000,320,,,0.5529600977897644,0.05,10000.104883909225
33000,330,,,0.000518245913553983,0.05,10310.466031074524
34000,340,,,0.5555322170257568,0.05,10671.029463291168
35000,350,,,0.0007567701977677643,0.05,10988.184875011444
36000,360,,,0.0016097872285172343,0.05,11366.77010512352
37000,370,,,0.0016453301068395376,0.05,11742.15201306343
38000,380,,,0.003712201490998268,0.05,12105.871000051498
39000,390,,,0.0015587685629725456,0.05,12500.170534133911
40000,400,,,0.002538705710321665,0.05,12987.548130750656
41000,410,,,0.5543103814125061,0.05,13406.381122589111
42000,420,,,0.0006625413079746068,0.05,13777.32650589943
43000,430,,,0.0007564083207398653,0.05,14090.101492404938
44000,440,,,0.0011925447033718228,0.05,14406.6583173275
45000,450,,,0.5547937154769897,0.05,14783.194941997528
46000,460,,,0.5533701181411743,0.05,15143.169197320938
47000,470,,,0.001111134304665029,0.05,15461.848005533218
48000,480,,,0.5534122586250305,0.05,15809.972480297089
49000,490,,,0.5540335178375244,0.05,16205.351529359818
50000,500,,,0.0014342982321977615,0.05,16589.364282369614
51000,510,,,0.0014370499411597848,0.05,16973.929208040237
52000,520,,,0.0017080679535865784,0.05,17398.40101456642
53000,530,,,0.5548684597015381,0.05,17739.76419878006
54000,540,,,0.0025689387694001198,0.05,18153.228311538696
55000,550,,,0.0011600825237110257,0.05,18488.322850465775
56000,560,,,0.0004367354849819094,0.05,18874.94225049019
57000,570,,,0.0018245287938043475,0.05,19229.80882668495
58000,580,,,0.5544909834861755,0.05,19632.845039129257
59000,590,,,0.0005957611720077693,0.05,20042.51953458786
60000,600,,,0.55402010679245,0.05,20449.170360326767
61000,610,,,0.5537482500076294,0.05,20817.91263461113
62000,620,,,0.5551673173904419,0.05,21200.682302713394
63000,630,,,0.001862959354184568,0.05,21660.021037578583
64000,640,,,1.105398178100586,0.05,22043.201830148697
65000,650,,,0.0012271420564502478,0.05,22448.10639834404
66000,660,,,0.0009056981070898473,0.05,22802.33948493004
67000,670,,,0.002491791034117341,0.05,23172.837534189224
68000,680,,,0.5544692277908325,0.05,23554.105547189713
69000,690,,,1.1059482097625732,0.05,23912.00002503395
70000,700,,,0.0021121676545590162,0.05,24297.208875894547
71000,710,,,0.0012186341919004917,0.05,24666.301993131638
72000,720,,,0.0021197889000177383,0.05,25014.61146569252
73000,730,,,0.5529779195785522,0.05,25397.35870528221
74000,740,,,0.5521988868713379,0.05,25703.43116927147
75000,750,,,0.0021969780791550875,0.05,26110.6228621006
76000,760,,,0.0012824382865801454,0.05,26537.14853620529
77000,770,,,0.0009532925905659795,0.05,26891.27259373665
78000,780,,,0.5540875196456909,0.05,27222.45650291443
