episode,reward,max_height,max_level,actions,actions_to_max_height,unique_positions,best_height_ever,time_seconds
1,-80.17,448,2,100,9,19,448,68.24371099472046
2,-74.16999999999999,448,2,100,9,19,448,134.90908789634705
3,-76.02,448,2,100,9,21,448,205.51590943336487
4,-81.24,448,2,100,9,25,448,285.9347822666168
5,-75.16999999999999,448,2,100,9,19,448,367.1829764842987
6,-76.66999999999999,448,2,100,9,19,448,460.1054804325104
7,-76.74999999999999,448,2,100,9,19,448,564.2013628482819
8,-83.18999999999998,448,2,100,9,19,448,680.970353603363
9,-74.17,448,2,100,9,19,448,810.8076498508453
10,-79.17,448,2,100,9,19,448,964.1130652427673
11,-75.67,448,2,100,11,19,448,1120.137365579605
12,-80.72,448,2,100,9,19,448,1276.8402678966522
13,-78.75,448,2,100,9,25,448,1434.1683986186981
14,-79.72,448,2,100,9,19,448,1588.2530267238617
15,-73.17,448,2,100,9,19,448,1738.4249668121338
16,-81.44,448,2,100,9,23,448,1890.408711194992
17,-84.17999999999999,448,2,100,9,19,448,2041.5228469371796
18,-78.67999999999999,448,2,100,9,19,448,2190.45973944664
19,-83.65999999999998,448,2,100,9,24,448,2341.086499452591
20,-73.08,448,2,100,9,25,448,2503.553385734558
21,-74.16999999999999,448,2,100,9,19,448,2667.631722688675
22,-75.02000000000001,448,2,100,9,21,448,2819.557813644409
23,-73.16999999999999,448,2,100,9,19,448,2971.7434689998627
24,-75.16999999999999,448,2,100,9,19,448,3125.6753232479095
25,-77.35000000000001,448,2,100,9,24,448,3279.2148036956787
26,-81.16999999999999,448,2,100,9,19,448,3431.788072824478
27,-74.17000000000002,448,2,100,10,19,448,3583.4987432956696
28,-74.16999999999999,448,2,100,9,19,448,3736.6687350273132
29,-82.18,448,2,100,9,19,448,3889.557475566864
30,-81.16999999999999,448,2,100,9,19,448,4044.2425718307495
31,-80.72,448,2,100,9,19,448,4203.1565754413605
32,-79.17,448,2,100,9,19,448,4372.263062000275
33,-77.66999999999999,448,2,100,9,19,448,4540.199565172195
34,-74.16999999999999,448,2,100,9,19,448,4710.721451044083
35,-73.16999999999999,448,2,100,9,19,448,4880.778230905533
36,-73.17,448,2,100,9,19,448,5049.192953109741
37,-79.79,448,2,100,9,21,448,5216.68545293808
38,-75.16999999999999,448,2,100,9,19,448,5383.457240819931
39,-75.16999999999999,448,2,100,9,19,448,5552.803900003433
40,-76.75,448,2,100,9,19,448,5722.536558866501
41,-76.17,448,2,100,9,19,448,5891.59366941452
42,-83.11999999999999,448,2,100,9,20,448,6066.921331167221
43,-70.8,448,2,100,19,24,448,6245.563412427902
44,-69.78999999999999,448,2,100,19,24,448,6429.247165441513
45,-80.72,448,2,100,9,19,448,6606.856950044632
46,-78.67999999999999,448,2,100,9,20,448,6778.511082649231
47,-78.75000000000001,448,2,100,9,25,448,6952.278203010559
48,-81.72999999999998,448,2,100,9,19,448,7122.605027675629
49,-76.74999999999999,448,2,100,9,19,448,7293.688742876053
50,-80.72,448,2,100,9,19,448,7460.86151266098
51,-82.16999999999999,448,2,100,9,19,448,7630.917222261429
52,-76.16999999999999,448,2,100,9,19,448,7801.697725534439
53,-80.72,448,2,100,9,19,448,7972.856498241425
54,-80.86999999999999,448,2,100,9,24,448,8140.688061475754
55,-74.16999999999999,448,2,100,9,19,448,8307.405993938446
56,-75.16999999999999,448,2,100,9,19,448,8477.175696849823
57,-80.16999999999999,448,2,100,9,19,448,8644.901611328125
58,-76.74999999999999,448,2,100,9,19,448,8816.100343942642
59,-75.17,448,2,100,9,19,448,8995.268146276474
60,-80.24,448,2,100,9,25,448,9165.045239925385
61,-80.74,448,2,100,9,19,448,9328.117688894272
62,-80.74,448,2,100,9,19,448,9489.81837272644
63,-79.17,448,2,100,9,19,448,9643.29582810402
64,-78.67,448,2,100,9,19,448,9793.929287910461
65,-79.53999999999999,448,2,100,9,21,448,9943.00586771965
66,-74.16999999999999,448,2,100,9,19,448,10092.688640832901
67,-77.74999999999999,448,2,100,9,19,448,10243.297106266022
68,-73.81,448,2,100,19,24,448,10394.18589258194
69,-80.92,448,2,100,9,23,448,10543.297752857208
70,-79.67999999999998,448,2,100,9,20,448,10691.70750260353
71,-77.67,448,2,100,9,19,448,10840.784383058548
72,-75.16999999999999,448,2,100,9,19,448,10995.545636177063
73,-78.76,448,2,100,9,25,448,11161.287398338318
74,-81.45,448,2,100,9,23,448,11327.674199819565
75,-80.16999999999999,448,2,100,9,19,448,11491.903768539429
76,-79.17,448,2,100,9,19,448,11656.791869163513
77,-74.16999999999999,448,2,100,9,19,448,11824.383691310883
78,-80.71999999999998,448,2,100,9,19,448,11991.546247959137
79,-74.78999999999999,448,2,100,9,25,448,12155.982856273651
80,-80.72,448,2,100,9,19,448,12325.285658597946
81,-83.14999999999999,448,2,100,9,24,448,12479.9867811203
82,-76.02,448,2,100,9,21,448,12633.867688655853
83,-77.75,448,2,100,9,19,448,12791.198414564133
84,-76.75,448,2,100,9,19,448,12942.000505447388
85,-79.22,448,2,100,9,24,448,13086.067049741745
86,-86.18999999999998,448,2,100,9,19,448,13233.05839061737
87,-83.14999999999999,448,2,100,9,24,448,13374.040606975555
88,-76.89,448,2,100,9,23,448,13510.710350036621
89,-78.74,448,2,100,9,25,448,13653.39649939537
90,-78.14999999999999,448,2,100,19,19,448,13784.492066383362
91,-78.02000000000001,448,2,100,9,22,448,13914.172083854675
92,-80.71999999999998,448,2,100,9,19,448,14038.692232847214
93,-77.66999999999999,448,2,100,9,19,448,14157.684439182281
94,-84.99,448,2,100,9,19,448,14273.52576828003
95,-72.87,448,2,100,9,24,448,14384.229923725128
96,-81.24,448,2,100,9,25,448,14493.956456899643
97,-81.24,448,2,100,9,25,448,14603.475872516632
98,-78.66999999999999,448,2,100,9,19,448,14712.10127234459
99,-82.75999999999999,448,2,100,9,25,448,14820.225845098495
