timesteps,episode,ep_rew_mean,ep_len_mean,value_loss,policy_gradient_loss,approx_kl,entropy_loss,explained_variance,time_seconds
37000,370,,,110.2543384552002,-0.001948529272340238,0.0006918763,-0.5535623490810394,0.11908549070358276,23648.636720895767
38000,380,,,133.349312210083,-0.0013396944385021925,0.0013988251,-0.47755000442266465,0.10845601558685303,24350.478182792664
39000,390,,,220.2899070739746,-0.00022442720364779234,0.0006182906,-0.4821890085935593,0.19586151838302612,25004.352807998657
40000,400,,,147.2722225189209,-0.0016585655976086855,0.0010523768,-0.35297057032585144,0.11770462989807129,25770.895664215088
41000,410,,,97.80827674865722,-0.002736798580735922,0.002378881,-0.43766850382089617,0.06041592359542847,26558.833000421524
42000,420,,,117.81815032958984,-0.0036114472430199386,0.0013407706,-0.4719028651714325,0.15389031171798706,27289.490815639496
43000,430,,,182.66992645263673,-0.006103402806911617,0.0018206388,-0.43388320952653886,0.048512041568756104,28019.36740040779
44000,440,,,115.78896846771241,-0.014642266230657697,0.019482724,-0.3837083578109741,0.18793368339538574,28751.573663949966
45000,450,,,211.33502731323242,-0.0031059649772942066,0.0053377706,-0.45977919548749924,0.2612646222114563,29495.633762598038
46000,460,,,119.98656044006347,-0.006387880002148449,0.0062040384,-0.3826736718416214,0.1508614420890808,30243.45565390587
47000,470,,,123.44173583984374,-0.001983923465013504,0.0012016762,-0.4050081044435501,0.1614263653755188,30979.90353178978
48000,480,,,136.24235076904296,1.775529235601425e-05,0.00017837808,-0.33094490468502047,0.12599050998687744,31690.800639629364
49000,490,,,114.98464803695678,-0.0017940217396244407,0.0019193515,-0.45026935935020446,0.22130650281906128,32412.64715886116
50000,500,,,260.1577796936035,-0.003548239660449326,0.0026456425,-0.39297460168600085,0.20320194959640503,33091.07706451416
51000,510,,,140.15419235229493,-0.0005587891209870577,0.0008808975,-0.276725984364748,0.10113483667373657,33748.40220618248
52000,520,,,109.64505805969239,-0.0013213607948273421,0.0010058768,-0.3591171413660049,0.2622840404510498,34327.127434015274
53000,530,,,135.12475509643554,-0.0006718282820656896,0.0010313606,-0.2720631413161755,0.1328173279762268,34933.63151550293
