timesteps,episode,ep_rew_mean,ep_len_mean,loss,exploration_rate,time_seconds
40000,400,,,0.4937124252319336,0.05,32550.687947273254
41000,410,,,0.46963000297546387,0.05,33357.525862932205
42000,420,,,0.46787410974502563,0.05,34245.21687746048
43000,430,,,0.4856187105178833,0.05,35095.99977135658
44000,440,,,0.48621368408203125,0.05,35957.61740207672
45000,450,,,0.2938491404056549,0.05,36681.71752953529
46000,460,,,0.6883069276809692,0.05,37598.74834394455
47000,470,,,0.6320359706878662,0.05,38525.562798023224
48000,480,,,0.5488423109054565,0.05,39442.820430994034
49000,490,,,0.3448200821876526,0.05,40486.14206647873
50000,500,,,0.33368802070617676,0.05,41530.536323070526
51000,510,,,0.22586838901042938,0.05,42634.746322631836
52000,520,,,0.480813205242157,0.05,43676.59235286713
53000,530,,,0.545628547668457,0.05,44778.62670135498
54000,540,,,0.31859615445137024,0.05,45737.72585296631
55000,550,,,0.40577441453933716,0.05,46815.81945490837
56000,560,,,0.38739314675331116,0.05,47863.18361592293
57000,570,,,0.3806580603122711,0.05,48931.784813165665
58000,580,,,0.5789599418640137,0.05,50035.357219696045
59000,590,,,0.3697126507759094,0.05,51152.32097816467
60000,600,,,0.3774871528148651,0.05,52131.68800783157
61000,610,,,0.42063188552856445,0.05,53184.603592157364
62000,620,,,0.26743224263191223,0.05,54227.653329372406
63000,630,,,0.481572687625885,0.05,55308.52549338341
64000,640,,,0.40221476554870605,0.05,56350.191492795944
65000,650,,,0.2953009605407715,0.05,57431.10079360008
66000,660,,,0.4547157883644104,0.05,58498.4801158905
67000,670,,,0.45029398798942566,0.05,59557.36644864082
68000,680,,,0.2582544982433319,0.05,60605.66012978554
69000,690,,,0.2851238250732422,0.05,61582.279638290405
70000,700,,,0.33426815271377563,0.05,62390.987447977066
71000,710,,,0.2663457691669464,0.05,63231.79764986038
72000,720,,,0.22318357229232788,0.05,63955.63475608826
73000,730,,,0.3964096009731293,0.05,64597.87212896347
74000,740,,,0.4778466522693634,0.05,65368.63766503334
75000,750,,,0.41719144582748413,0.05,66100.50129199028
76000,760,,,0.22076274454593658,0.05,66857.41333055496
77000,770,,,0.28543272614479065,0.05,67662.38929343224
78000,780,,,0.3356318473815918,0.05,68407.7949347496
79000,790,,,0.3213472068309784,0.05,69202.94584083557
80000,800,,,0.48104989528656006,0.05,70050.08145475388
81000,810,,,0.13318529725074768,0.05,70872.81732821465
82000,820,,,0.3681233823299408,0.05,71668.09352254868
83000,830,,,0.33709195256233215,0.05,72487.50368070602
84000,840,,,0.24188776314258575,0.05,73296.05345630646
85000,850,,,0.35096555948257446,0.05,74156.16895675659
86000,860,,,0.207127645611763,0.05,75043.39095377922
87000,870,,,0.23989801108837128,0.05,75930.32777667046
88000,880,,,0.34448865056037903,0.05,76746.44193911552
89000,890,,,0.3190020024776459,0.05,77803.33887147903
90000,900,,,0.23940011858940125,0.05,78766.91582226753
91000,910,,,0.2959062457084656,0.05,79670.51808857918
92000,920,,,0.29382696747779846,0.05,80584.80856013298
93000,930,,,0.2693560719490051,0.05,81475.17803955078
94000,940,,,0.22211405634880066,0.05,82356.31175327301
95000,950,,,0.2328733503818512,0.05,83206.12539339066
96000,960,,,0.4285474121570587,0.05,84087.39918589592
97000,970,,,0.24065713584423065,0.05,84926.39534306526
98000,980,,,0.2326340526342392,0.05,85645.8923072815
99000,990,,,0.3677274286746979,0.05,86425.1567902565
100000,1000,,,0.37761247158050537,0.05,87298.64415502548
101000,1010,,,0.37781375646591187,0.05,88183.93335843086
102000,1020,,,0.3852212131023407,0.05,89133.19980454445
103000,1030,,,0.378132164478302,0.05,90003.63954663277
104000,1040,,,0.3949613571166992,0.05,90822.49829649925
105000,1050,,,0.37062695622444153,0.05,91582.96965813637
106000,1060,,,0.3274431824684143,0.05,92437.96658229828
107000,1070,,,0.3762902319431305,0.05,93083.39157652855
108000,1080,,,0.28177815675735474,0.05,93749.89098787308
109000,1090,,,0.2670780420303345,0.05,94396.06840467453
110000,1100,,,0.3827131986618042,0.05,95061.47699785233
111000,1110,,,0.3038017153739929,0.05,95705.61979985237
112000,1120,,,0.24017056822776794,0.05,96334.16041636467
113000,1130,,,0.2364760786294937,0.05,96957.31083917618
114000,1140,,,0.43802040815353394,0.05,97550.99998569489
115000,1150,,,0.2737340033054352,0.05,98242.58637714386
116000,1160,,,0.331998348236084,0.05,99006.15885710716
117000,1170,,,0.29687342047691345,0.05,99648.424325943
118000,1180,,,0.38571083545684814,0.05,100300.26581335068
119000,1190,,,0.3563949465751648,0.05,100982.98445248604
120000,1200,,,0.3622375726699829,0.05,101621.2292406559
121000,1210,,,0.36666232347488403,0.05,102319.45957565308
122000,1220,,,0.26395073533058167,0.05,103026.35848879814
123000,1230,,,0.49013397097587585,0.05,103921.19849133492
124000,1240,,,0.38260307908058167,0.05,104720.94745135307
125000,1250,,,0.33440613746643066,0.05,105430.96086859703
126000,1260,,,0.335269033908844,0.05,106247.18977475166
127000,1270,,,0.2334316372871399,0.05,107056.00178194046
128000,1280,,,0.3037412464618683,0.05,107849.52375817299
129000,1290,,,0.2571733593940735,0.05,108589.07486581802
130000,1300,,,0.41824206709861755,0.05,109315.32139611244
131000,1310,,,0.32551664113998413,0.05,110009.89202427864
132000,1320,,,0.24711599946022034,0.05,110744.77643084526
133000,1330,,,0.2466859221458435,0.05,111496.89490485191
134000,1340,,,0.23112833499908447,0.05,112267.46552443504
135000,1350,,,0.3212774693965912,0.05,113053.07184696198
136000,1360,,,0.4126162528991699,0.05,113785.18553471565
137000,1370,,,0.24619539082050323,0.05,114413.3235514164
138000,1380,,,0.3681952655315399,0.05,115229.34907984734
139000,1390,,,0.19419381022453308,0.05,115986.58909058571
140000,1400,,,0.3869643211364746,0.05,116866.72397184372
141000,1410,,,0.19027754664421082,0.05,117605.75925827026
142000,1420,,,0.328693151473999,0.05,118355.41395258904
143000,1430,,,0.3250884413719177,0.05,119102.93298435211
144000,1440,,,0.37204402685165405,0.05,119897.81439757347
145000,1450,,,0.2150236964225769,0.05,120593.55779480934
146000,1460,,,0.24558059871196747,0.05,121288.4070699215
147000,1470,,,0.20255056023597717,0.05,121971.85154533386
148000,1480,,,0.17621496319770813,0.05,122697.2996070385
149000,1490,,,0.3616946339607239,0.05,123452.6584303379
150000,1500,,,0.26165771484375,0.05,124303.02088165283
151000,1510,,,0.2900933623313904,0.05,125033.53361201286
152000,1520,,,0.2916121184825897,0.05,125839.66671180725
153000,1530,,,0.22176863253116608,0.05,126562.58622217178
154000,1540,,,0.19523122906684875,0.05,127279.71563458443
155000,1550,,,0.35422012209892273,0.05,128093.21554708481
156000,1560,,,0.23532551527023315,0.05,128745.39604139328
157000,1570,,,0.26253125071525574,0.05,129758.0948061943
158000,1580,,,0.19291678071022034,0.05,130454.05280542374
159000,1590,,,0.21487249433994293,0.05,131180.89283251762
160000,1600,,,0.18873319029808044,0.05,131916.2841129303
