timesteps,episode,ep_rew_mean,ep_len_mean,loss,exploration_rate,time_seconds
54000,540,,,0.049837734550237656,0.05,42455.747364997864
55000,550,,,0.17840012907981873,0.05,43322.71316194534
56000,560,,,0.11181901395320892,0.05,44284.60450053215
57000,570,,,0.14758238196372986,0.05,45245.69025874138
58000,580,,,0.1345098614692688,0.05,46281.232783317566
59000,590,,,0.13223578035831451,0.05,47153.5944981575
60000,600,,,0.12701363861560822,0.05,48184.917258262634
61000,610,,,0.11481612175703049,0.05,49107.17176294327
62000,620,,,0.0854831114411354,0.05,50145.41662359238
63000,630,,,0.08282553404569626,0.05,51072.96235656738
64000,640,,,0.08370889723300934,0.05,52042.22985434532
65000,650,,,0.07957401126623154,0.05,52926.97863340378
66000,660,,,0.14478732645511627,0.05,53891.94899106026
67000,670,,,0.12413720041513443,0.05,54890.68967270851
68000,680,,,0.16950039565563202,0.05,55843.24988389015
69000,690,,,0.09898003190755844,0.05,56800.098475933075
70000,700,,,0.11176925897598267,0.05,57730.19492435455
71000,710,,,0.08268127590417862,0.05,58463.482184648514
72000,720,,,0.09379371255636215,0.05,59297.73256993294
73000,730,,,0.18136198818683624,0.05,60203.6618001461
74000,740,,,0.1001470610499382,0.05,61001.487674474716
75000,750,,,0.11019940674304962,0.05,61935.38163805008
76000,760,,,0.09497271478176117,0.05,62908.95533180237
77000,770,,,0.14572575688362122,0.05,63747.142897605896
78000,780,,,0.1300147920846939,0.05,64478.00406074524
79000,790,,,0.20285432040691376,0.05,65385.65375304222
80000,800,,,0.08365434408187866,0.05,66244.70931220055
81000,810,,,0.138426274061203,0.05,67117.26205229759
82000,820,,,0.10977809876203537,0.05,67988.29000639915
83000,830,,,0.07902462035417557,0.05,68686.68710017204
84000,840,,,0.16865304112434387,0.05,69406.61380815506
85000,850,,,0.12555983662605286,0.05,70089.17319893837
86000,860,,,0.19256556034088135,0.05,70860.84568500519
87000,870,,,0.15707184374332428,0.05,71602.93416070938
88000,880,,,0.16931366920471191,0.05,72365.93526124954
89000,890,,,0.034746475517749786,0.05,73187.62181353569
90000,900,,,0.046787820756435394,0.05,74080.24348902702
91000,910,,,0.12306997179985046,0.05,74663.28760528564
92000,920,,,0.1985209733247757,0.05,75313.03045916557
93000,930,,,0.11503706872463226,0.05,76216.76020026207
94000,940,,,0.09992405772209167,0.05,76678.71391129494
95000,950,,,0.1777261197566986,0.05,77437.80893039703
96000,960,,,0.11606382578611374,0.05,78184.097022295
97000,970,,,0.16219168901443481,0.05,78913.22604846954
98000,980,,,0.0882260650396347,0.05,79642.98029494286
99000,990,,,0.16789984703063965,0.05,80211.56560778618
100000,1000,,,0.09801125526428223,0.05,80892.01351833344
101000,1010,,,0.172254741191864,0.05,81574.90411305428
102000,1020,,,0.12410229444503784,0.05,82370.69734621048
103000,1030,,,0.06068436801433563,0.05,83061.81647157669
104000,1040,,,0.05053490400314331,0.05,83735.37993788719
105000,1050,,,0.12740769982337952,0.05,84342.49699854851
106000,1060,,,0.10089613497257233,0.05,85006.7606947422
107000,1070,,,0.06611272692680359,0.05,85791.33104634285
108000,1080,,,0.10255233943462372,0.05,86411.07840371132
109000,1090,,,0.11638791114091873,0.05,87146.62022805214
110000,1100,,,0.12233633548021317,0.05,87857.93950223923
111000,1110,,,0.06608466058969498,0.05,88585.35649704933
112000,1120,,,0.13668957352638245,0.05,89333.4891936779
113000,1130,,,0.16076873242855072,0.05,90055.60911154747
114000,1140,,,0.07614049315452576,0.05,90759.39311981201
115000,1150,,,0.056544262915849686,0.05,91510.62677264214
116000,1160,,,0.06788645684719086,0.05,92223.55414247513
117000,1170,,,0.055049508810043335,0.05,92928.67351150513
118000,1180,,,0.05809006839990616,0.05,93657.04052424431
119000,1190,,,0.12420690804719925,0.05,94303.17119598389
120000,1200,,,0.0621170848608017,0.05,95033.27105545998
121000,1210,,,0.05605271831154823,0.05,95700.89657330513
122000,1220,,,0.06497395783662796,0.05,96583.89725327492
123000,1230,,,0.0556567944586277,0.05,97219.08935117722
124000,1240,,,0.07105916738510132,0.05,97934.17333245277
125000,1250,,,0.050016727298498154,0.05,98549.41385602951
126000,1260,,,0.08298210799694061,0.05,99257.73827147484
127000,1270,,,0.03495345264673233,0.05,99884.9344215393
128000,1280,,,0.027526307851076126,0.05,100519.99480652809
129000,1290,,,0.05506426841020584,0.05,101139.85562515259
130000,1300,,,0.07187090069055557,0.05,101997.50414443016
131000,1310,,,0.03698398172855377,0.05,102572.79378533363
132000,1320,,,0.04632940515875816,0.05,103475.06293702126
133000,1330,,,0.05463791638612747,0.05,104181.20558357239
134000,1340,,,0.06744002550840378,0.05,104809.3987801075
135000,1350,,,0.07608628273010254,0.05,105563.17528438568
136000,1360,,,0.08505714684724808,0.05,106232.86521935463
137000,1370,,,0.051360372453927994,0.05,107054.1656665802
138000,1380,,,0.05257010459899902,0.05,107855.99392175674
139000,1390,,,0.08615246415138245,0.05,108616.40055465698
140000,1400,,,0.059863727539777756,0.05,109318.71118187904
141000,1410,,,0.07013185322284698,0.05,109996.66913175583
142000,1420,,,0.13652877509593964,0.05,110868.84081959724
143000,1430,,,0.039142806082963943,0.05,111631.48643922806
144000,1440,,,0.08983620256185532,0.05,112365.72677826881
145000,1450,,,0.049315840005874634,0.05,113135.59880304337
146000,1460,,,0.12819106876850128,0.05,113862.91557097435
147000,1470,,,0.030341405421495438,0.05,114539.27236294746
148000,1480,,,0.07803317159414291,0.05,115266.773676157
149000,1490,,,0.06086345762014389,0.05,116090.3254878521
150000,1500,,,0.03477933257818222,0.05,116739.71605873108
151000,1510,,,0.0591997429728508,0.05,117421.43403673172
152000,1520,,,0.10281725227832794,0.05,118080.93845772743
153000,1530,,,0.05626358091831207,0.05,118969.32672381401
154000,1540,,,0.12786340713500977,0.05,119694.70983171463
155000,1550,,,0.08654969185590744,0.05,120322.11649012566
156000,1560,,,0.10471513867378235,0.05,121090.8351085186
157000,1570,,,0.06694547086954117,0.05,121881.87387800217
158000,1580,,,0.06481104344129562,0.05,122638.23659443855
159000,1590,,,0.03925921022891998,0.05,123409.09389853477
160000,1600,,,0.04626843333244324,0.05,124197.2539138794
161000,1610,,,0.06817992776632309,0.05,124952.53596949577
162000,1620,,,0.1419280469417572,0.05,125793.2647023201
163000,1630,,,0.08694402128458023,0.05,126601.52800250053
164000,1640,,,0.075180783867836,0.05,127428.55218935013
165000,1650,,,0.06600254774093628,0.05,128320.54516172409
166000,1660,,,0.08242189884185791,0.05,129204.92494392395
167000,1670,,,0.049668021500110626,0.05,130077.06280136108
168000,1680,,,0.03292224183678627,0.05,130763.37704277039
169000,1690,,,0.10983076691627502,0.05,131616.56770777702
170000,1700,,,0.065510593354702,0.05,132568.7081410885
171000,1710,,,0.04222649708390236,0.05,133462.26608419418
172000,1720,,,0.05807359144091606,0.05,134149.6754488945
173000,1730,,,0.06717122346162796,0.05,134996.5355038643
174000,1740,,,0.04078524559736252,0.05,135773.949801445
175000,1750,,,0.07549859583377838,0.05,136773.08820557594
176000,1760,,,0.07472923398017883,0.05,137621.67369437218
177000,1770,,,0.12666752934455872,0.05,138428.28630423546
178000,1780,,,0.09516739100217819,0.05,139243.20831108093
179000,1790,,,0.0586613230407238,0.05,140105.83631682396
180000,1800,,,0.0619523786008358,0.05,141015.21709632874
181000,1810,,,0.08149512857198715,0.05,142016.17389965057
182000,1820,,,0.05194194242358208,0.05,142894.0757522583
183000,1830,,,0.08260512351989746,0.05,143804.99688577652
184000,1840,,,0.05896312743425369,0.05,144697.43944048882
185000,1850,,,0.06344243884086609,0.05,145601.56396579742
186000,1860,,,0.04126563295722008,0.05,146544.62440180779
187000,1870,,,0.14828939735889435,0.05,147365.00882339478
188000,1880,,,0.04808087274432182,0.05,148212.18919324875
189000,1890,,,0.03775562718510628,0.05,149167.00306153297
190000,1900,,,0.0655733048915863,0.05,150077.96509575844
191000,1910,,,0.044396087527275085,0.05,150867.83987045288
192000,1920,,,0.06381624191999435,0.05,151699.09999346733
193000,1930,,,0.08440175652503967,0.05,152634.20792007446
194000,1940,,,0.18094319105148315,0.05,153431.7984509468
195000,1950,,,0.09572730958461761,0.05,154325.84167218208
196000,1960,,,0.11003852635622025,0.05,155224.0666871071
197000,1970,,,0.1069563627243042,0.05,156085.51954102516
198000,1980,,,0.08962161839008331,0.05,156911.53951954842
199000,1990,,,0.07353454828262329,0.05,157806.19192028046
200000,2000,,,0.07395607233047485,0.05,158649.41321277618
201000,2010,,,0.05329153314232826,0.05,159534.63039064407
202000,2020,,,0.07353074103593826,0.05,160454.69933700562
203000,2030,,,0.05111994594335556,0.05,161379.14041900635
204000,2040,,,0.09074568748474121,0.05,162332.40787053108
205000,2050,,,0.10968577116727829,0.05,163273.77914094925
206000,2060,,,0.04728192463517189,0.05,164199.17295646667
207000,2070,,,0.051965903490781784,0.05,165026.93737626076
208000,2080,,,0.0954674482345581,0.05,165846.55054545403
209000,2090,,,0.07107944786548615,0.05,166723.537088871
210000,2100,,,0.08331312984228134,0.05,167666.0338485241
211000,2110,,,0.06831209361553192,0.05,168480.77269554138
212000,2120,,,0.07582671195268631,0.05,169263.70888972282
213000,2130,,,0.09504283964633942,0.05,170132.21199035645
214000,2140,,,0.12151569128036499,0.05,170931.1818139553
215000,2150,,,0.15277910232543945,0.05,171856.77722263336
216000,2160,,,0.12720361351966858,0.05,172563.37588477135
217000,2170,,,0.0872415229678154,0.05,173395.17248392105
218000,2180,,,0.11069562286138535,0.05,174225.93894672394
219000,2190,,,0.09677176922559738,0.05,174982.363312006
220000,2200,,,0.11270890384912491,0.05,175708.21592903137
221000,2210,,,0.058154452592134476,0.05,176517.01554584503
222000,2220,,,0.06031167507171631,0.05,177265.71014595032
223000,2230,,,0.056795425713062286,0.05,177904.01081752777
224000,2240,,,0.12662915885448456,0.05,178506.9093105793
225000,2250,,,0.09874787926673889,0.05,179166.2593243122
226000,2260,,,0.06560800224542618,0.05,179838.7468109131
227000,2270,,,0.08446294814348221,0.05,180544.5266070366
228000,2280,,,0.14329920709133148,0.05,181348.35257554054
229000,2290,,,0.06358092278242111,0.05,182108.10166573524
230000,2300,,,0.14704200625419617,0.05,182690.60234069824
231000,2310,,,0.09368117153644562,0.05,183281.33992886543
232000,2320,,,0.06395258754491806,0.05,183857.64316558838
233000,2330,,,0.0687299445271492,0.05,184600.5164191723
234000,2340,,,0.041894398629665375,0.05,185356.0513060093
235000,2350,,,0.10482703149318695,0.05,186068.4645292759
236000,2360,,,0.05073055997490883,0.05,186784.00986909866
237000,2370,,,0.10040320456027985,0.05,187452.63757014275
238000,2380,,,0.08415781706571579,0.05,188143.38584566116
239000,2390,,,0.1081060916185379,0.05,188847.80379533768
240000,2400,,,0.10561534762382507,0.05,189437.64735627174
241000,2410,,,0.10554911196231842,0.05,190056.56288933754
242000,2420,,,0.06670288741588593,0.05,190611.6101653576
243000,2430,,,0.07449231296777725,0.05,191304.1137199402
244000,2440,,,0.04207928106188774,0.05,191857.70883393288
245000,2450,,,0.12078896164894104,0.05,192545.38371753693
246000,2460,,,0.07563841342926025,0.05,193001.67679810524
247000,2470,,,0.09597261250019073,0.05,193482.10564756393
248000,2480,,,0.09132048487663269,0.05,194094.96764707565
249000,2490,,,0.056650713086128235,0.05,194892.49170160294
250000,2500,,,0.061893608421087265,0.05,195482.57624840736
251000,2510,,,0.04375525936484337,0.05,196081.35682225227
252000,2520,,,0.03770281374454498,0.05,196650.65290546417
253000,2530,,,0.07574243098497391,0.05,197365.74407696724
254000,2540,,,0.03779571130871773,0.05,198052.67515039444
255000,2550,,,0.07065505534410477,0.05,198603.07864117622
256000,2560,,,0.10948731750249863,0.05,199138.01453256607
257000,2570,,,0.04017764329910278,0.05,199728.84973025322
258000,2580,,,0.06147642806172371,0.05,200343.76556181908
259000,2590,,,0.11295726895332336,0.05,201058.15994024277
260000,2600,,,0.04879026859998703,0.05,201743.43349552155
261000,2610,,,0.12467766553163528,0.05,202334.46067976952
262000,2620,,,0.10524977743625641,0.05,203004.88671016693
263000,2630,,,0.0774637907743454,0.05,203744.09310483932
264000,2640,,,0.042506057769060135,0.05,204394.81833577156
265000,2650,,,0.061033327132463455,0.05,205088.77929139137
266000,2660,,,0.06860267370939255,0.05,205771.40163111687
267000,2670,,,0.043927501887083054,0.05,206434.68535852432
268000,2680,,,0.06651835143566132,0.05,207074.74012184143
269000,2690,,,0.09289705008268356,0.05,207717.11903691292
270000,2700,,,0.04327436536550522,0.05,208517.71335625648
271000,2710,,,0.09820080548524857,0.05,209182.85559535027
272000,2720,,,0.03732955828309059,0.05,209810.56578683853
273000,2730,,,0.04596143215894699,0.05,210537.1360063553
274000,2740,,,0.07503973692655563,0.05,211082.10734081268
275000,2750,,,0.06709175556898117,0.05,211747.16061139107
276000,2760,,,0.047323547303676605,0.05,212394.4467935562
277000,2770,,,0.07176513969898224,0.05,213045.10234498978
278000,2780,,,0.050840362906455994,0.05,213725.8151333332
279000,2790,,,0.03196118026971817,0.05,214333.72852110863
280000,2800,,,0.05366295948624611,0.05,215004.62244224548
281000,2810,,,0.039358511567115784,0.05,215600.4599545002
282000,2820,,,0.03558474779129028,0.05,216336.0424695015
283000,2830,,,0.04730082303285599,0.05,216990.73291516304
284000,2840,,,0.06784196197986603,0.05,217635.6227428913
285000,2850,,,0.041371285915374756,0.05,218432.75464868546
286000,2860,,,0.08210186660289764,0.05,219150.05171203613
287000,2870,,,0.07007197290658951,0.05,219974.04339957237
288000,2880,,,0.050379566848278046,0.05,220578.18051052094
289000,2890,,,0.10983368754386902,0.05,221307.90354180336
290000,2900,,,0.041154347360134125,0.05,222093.86476302147
291000,2910,,,0.04585999995470047,0.05,222857.86924529076
292000,2920,,,0.04712124913930893,0.05,223607.2847764492
293000,2930,,,0.01729925535619259,0.05,224418.88430261612
294000,2940,,,0.12088377773761749,0.05,225129.0289065838
295000,2950,,,0.03880849480628967,0.05,225795.2268986702
296000,2960,,,0.035440318286418915,0.05,226562.8527085781
297000,2970,,,0.020045023411512375,0.05,227320.77716875076
298000,2980,,,0.055568479001522064,0.05,228178.1152908802
299000,2990,,,0.03050428256392479,0.05,229031.48629140854
300000,3000,,,0.10655459761619568,0.05,229941.43423867226
301000,3010,,,0.0348270982503891,0.05,230775.19264483452
302000,3020,,,0.04986836016178131,0.05,231631.28981661797
303000,3030,,,0.04914625361561775,0.05,232371.12405323982
304000,3040,,,0.0698893815279007,0.05,233115.11013960838
305000,3050,,,0.023301754146814346,0.05,233806.4420967102
306000,3060,,,0.041499026119709015,0.05,234550.98458337784
307000,3070,,,0.076317198574543,0.05,235274.7457435131
308000,3080,,,0.05919191241264343,0.05,236178.33236908913
309000,3090,,,0.04923999309539795,0.05,236954.89641165733
310000,3100,,,0.014982231892645359,0.05,237516.60851335526
311000,3110,,,0.04365763068199158,0.05,238194.67318749428
312000,3120,,,0.03768481686711311,0.05,238952.8435037136
313000,3130,,,0.03797461465001106,0.05,239846.55627417564
314000,3140,,,0.04861738160252571,0.05,240751.7544980049
315000,3150,,,0.05517926812171936,0.05,241635.53310656548
316000,3160,,,0.07565049082040787,0.05,242480.88661432266
317000,3170,,,0.022907454520463943,0.05,243341.560328722
318000,3180,,,0.12438610196113586,0.05,244166.8954656124
319000,3190,,,0.04200145602226257,0.05,245103.45210552216
320000,3200,,,0.09545377641916275,0.05,246027.0190126896
321000,3210,,,0.09423140436410904,0.05,246896.3295123577
322000,3220,,,0.033339958637952805,0.05,247789.2121577263
323000,3230,,,0.08398714661598206,0.05,248669.76011443138
324000,3240,,,0.044258520007133484,0.05,249577.96339464188
325000,3250,,,0.03800651431083679,0.05,250438.40824222565
326000,3260,,,0.050613343715667725,0.05,251281.7512691021
327000,3270,,,0.029960887506604195,0.05,252243.92209720612
328000,3280,,,0.046605393290519714,0.05,253275.20583629608
329000,3290,,,0.038049399852752686,0.05,254377.94708704948
330000,3300,,,0.04563553258776665,0.05,255375.3989393711
331000,3310,,,0.05640692636370659,0.05,256435.3077402115
332000,3320,,,0.047563087195158005,0.05,257342.04039931297
333000,3330,,,0.033752962946891785,0.05,258424.16584396362
334000,3340,,,0.05532768368721008,0.05,259550.71458363533
335000,3350,,,0.03326244279742241,0.05,260686.47138881683
336000,3360,,,0.08826931565999985,0.05,261692.6515276432
337000,3370,,,0.0442713238298893,0.05,262799.13479828835
338000,3380,,,0.034362249076366425,0.05,263768.37434363365
339000,3390,,,0.045461639761924744,0.05,264741.2715165615
340000,3400,,,0.027467578649520874,0.05,265484.4987106323
341000,3410,,,0.1287928968667984,0.05,266458.33679795265
342000,3420,,,0.08307930827140808,0.05,267548.93037748337
343000,3430,,,0.07789791375398636,0.05,268526.4272840023
344000,3440,,,0.07013744860887527,0.05,269560.1797068119
345000,3450,,,0.05401354283094406,0.05,270476.15802669525
346000,3460,,,0.025648947805166245,0.05,271363.7433259487
347000,3470,,,0.06408697366714478,0.05,272236.6699280739
348000,3480,,,0.07924957573413849,0.05,273140.1650736332
349000,3490,,,0.1194767951965332,0.05,273802.4497280121
350000,3500,,,0.055104516446590424,0.05,274497.21099734306
351000,3510,,,0.07628146559000015,0.05,275104.58243632317
352000,3520,,,0.0655004158616066,0.05,275920.5605275631
353000,3530,,,0.028705306351184845,0.05,276713.6630651951
354000,3540,,,0.03894028440117836,0.05,277542.5790979862
355000,3550,,,0.03172457218170166,0.05,278353.43825626373
356000,3560,,,0.08569569885730743,0.05,279068.59763765335
357000,3570,,,0.12498480826616287,0.05,279941.3110792637
358000,3580,,,0.09128933399915695,0.05,280530.5005571842
359000,3590,,,0.04002425819635391,0.05,281282.3739283085
360000,3600,,,0.05869399756193161,0.05,282135.4801094532
361000,3610,,,0.10085543245077133,0.05,282789.9397470951
362000,3620,,,0.14415888488292694,0.05,283539.1542310715
363000,3630,,,0.11885719746351242,0.05,284015.43718123436
364000,3640,,,0.0723063051700592,0.05,284647.81914687157
365000,3650,,,0.04311903566122055,0.05,285297.0780198574
366000,3660,,,0.14117299020290375,0.05,285959.24851322174
367000,3670,,,0.05381809547543526,0.05,286475.7729513645
368000,3680,,,0.08836294710636139,0.05,287203.390440464
369000,3690,,,0.08847219496965408,0.05,287934.2000145912
370000,3700,,,0.07060491293668747,0.05,288436.22029948235
371000,3710,,,0.09623315185308456,0.05,289065.6509203911
372000,3720,,,0.050863560289144516,0.05,289646.27575588226
373000,3730,,,0.08067230135202408,0.05,290394.92316150665
374000,3740,,,0.09048689901828766,0.05,291102.5944800377
375000,3750,,,0.09666869044303894,0.05,291706.8650147915
376000,3760,,,0.09992623329162598,0.05,292305.68419480324
377000,3770,,,0.08527444303035736,0.05,292963.9992854595
378000,3780,,,0.0813339427113533,0.05,293642.1266312599
379000,3790,,,0.06531927734613419,0.05,294462.53173065186
380000,3800,,,0.06159026175737381,0.05,295184.5997238159
381000,3810,,,0.07236359268426895,0.05,296009.27662086487
382000,3820,,,0.1458490937948227,0.05,296847.6878750324
383000,3830,,,0.09004659950733185,0.05,297584.8041908741
384000,3840,,,0.08507900685071945,0.05,298304.20420765877
385000,3850,,,0.08826856315135956,0.05,298785.52599930763
386000,3860,,,0.13432039320468903,0.05,299398.416916132
387000,3870,,,0.11127569526433945,0.05,300189.2814400196
388000,3880,,,0.10915731638669968,0.05,300868.5925338268
389000,3890,,,0.18123584985733032,0.05,301570.8052816391
390000,3900,,,0.06774316728115082,0.05,302461.30058407784
391000,3910,,,0.13064219057559967,0.05,303420.6602575779
392000,3920,,,0.0630185678601265,0.05,304263.13103318214
393000,3930,,,0.06407724320888519,0.05,305136.6723744869
394000,3940,,,0.12066676467657089,0.05,305810.7399892807
395000,3950,,,0.0703231692314148,0.05,306600.9763522148
396000,3960,,,0.11287176609039307,0.05,307492.37574243546
397000,3970,,,0.1333397924900055,0.05,308343.63791775703
398000,3980,,,0.08038204163312912,0.05,309141.04013323784
399000,3990,,,0.08381757140159607,0.05,310014.7788388729
400000,4000,,,0.0901886448264122,0.05,310950.06718206406
401000,4010,,,0.05201992392539978,0.05,311762.58625745773
402000,4020,,,0.10752464085817337,0.05,312589.2226161957
403000,4030,,,0.14920952916145325,0.05,313440.80478453636
404000,4040,,,0.14170752465724945,0.05,314271.75368642807
405000,4050,,,0.08970504254102707,0.05,315130.11665582657
406000,4060,,,0.13587266206741333,0.05,315821.43779969215
407000,4070,,,0.12628388404846191,0.05,316600.8865413666
408000,4080,,,0.16215123236179352,0.05,317352.5369849205
409000,4090,,,0.1632491946220398,0.05,318014.76316452026
410000,4100,,,0.061031874269247055,0.05,318748.77729940414
411000,4110,,,0.16895927488803864,0.05,319448.903842926
412000,4120,,,0.1226993277668953,0.05,320091.2009539604
413000,4130,,,0.15877944231033325,0.05,320872.14857172966
414000,4140,,,0.10193325579166412,0.05,321542.7944698334
415000,4150,,,0.11291331797838211,0.05,322178.7874162197
416000,4160,,,0.17644430696964264,0.05,322864.2986433506
417000,4170,,,0.1254117786884308,0.05,323498.72613692284
418000,4180,,,0.15192006528377533,0.05,324191.872125864
419000,4190,,,0.12244674563407898,0.05,324845.59982419014
420000,4200,,,0.1266820728778839,0.05,325426.6200094223
421000,4210,,,0.10101928561925888,0.05,326021.94009399414
422000,4220,,,0.11743645370006561,0.05,326682.3401880264
423000,4230,,,0.18434154987335205,0.05,327296.98110342026
424000,4240,,,0.144975483417511,0.05,327904.67220401764
425000,4250,,,0.11853908747434616,0.05,328500.3342139721
426000,4260,,,0.16174909472465515,0.05,329057.4924366474
427000,4270,,,0.10868776589632034,0.05,329756.6947989464
428000,4280,,,0.14321552217006683,0.05,330474.9947884083
429000,4290,,,0.150333970785141,0.05,331169.2992553711
430000,4300,,,0.09950379282236099,0.05,331803.71813344955
431000,4310,,,0.07175108790397644,0.05,332453.8371503353
432000,4320,,,0.09938488900661469,0.05,333120.535623312
433000,4330,,,0.10792838782072067,0.05,333761.74547863007
434000,4340,,,0.08280029147863388,0.05,334380.51600909233
435000,4350,,,0.21960976719856262,0.05,334934.1901512146
436000,4360,,,0.10971737653017044,0.05,335596.65843462944
437000,4370,,,0.12823547422885895,0.05,336192.75565862656
438000,4380,,,0.13705822825431824,0.05,336849.6267809868
439000,4390,,,0.16670525074005127,0.05,337547.6181294918
440000,4400,,,0.14603456854820251,0.05,338276.3700604439
441000,4410,,,0.1649913787841797,0.05,338968.1794645786
442000,4420,,,0.1588432937860489,0.05,339675.4071724415
443000,4430,,,0.15042124688625336,0.05,340366.30713033676
444000,4440,,,0.16771693527698517,0.05,341049.61379384995
445000,4450,,,0.13482406735420227,0.05,341717.94720959663
446000,4460,,,0.12777894735336304,0.05,342357.347561121
447000,4470,,,0.05970119684934616,0.05,343006.4206085205
448000,4480,,,0.1441601812839508,0.05,343682.2390961647
449000,4490,,,0.11586637794971466,0.05,344379.46823835373
450000,4500,,,0.17118430137634277,0.05,345141.7649335861
451000,4510,,,0.12699928879737854,0.05,345845.2557222843
452000,4520,,,0.21071888506412506,0.05,346587.62624788284
453000,4530,,,0.2454456090927124,0.05,347245.59920334816
454000,4540,,,0.20035485923290253,0.05,347889.6180384159
455000,4550,,,0.1280619502067566,0.05,348511.07002806664
456000,4560,,,0.17286261916160583,0.05,349111.76020622253
457000,4570,,,0.20921851694583893,0.05,349652.97744464874
458000,4580,,,0.15484346449375153,0.05,350139.0532143116
459000,4590,,,0.17035901546478271,0.05,350658.3268561363
460000,4600,,,0.256578654050827,0.05,351152.62188124657
