agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_straight_Punish,DQN,StraightRays,Punish,78,-46.080000000000005,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,79,-32.730000000000004,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,80,-35.050000000000004,290,1,11
DQN_straight_Punish,DQN,StraightRays,Punish,81,-35.98,290,1,11
DQN_straight_Punish,DQN,StraightRays,Punish,82,-32.699999999999996,290,1,12
DQN_straight_Punish,DQN,StraightRays,Punish,83,-41.940000000000005,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,84,-35.94,290,1,17
DQN_straight_Punish,DQN,StraightRays,Punish,85,-40.4,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,86,-36.04,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,87,-40.430000000000014,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,88,-77.88,313,1,40
DQN_straight_Punish,DQN,StraightRays,Punish,89,-45.760000000000005,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,90,-32.550000000000004,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,91,-39.78,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,92,-44.15000000000001,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,93,-34.39,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,94,-35.74,290,1,16
DQN_straight_Punish,DQN,StraightRays,Punish,95,-38.53000000000001,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,96,-33.050000000000004,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,97,-32.489999999999995,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,98,-31.090000000000007,290,1,9
DQN_straight_Punish,DQN,StraightRays,Punish,99,-38.38999999999999,290,1,10
DQN_straight_Punish,DQN,StraightRays,Punish,100,-75.12000000000002,313,1,12
