agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_curved_Kiss,DQN,CurvedRays,Kiss,66,-10.5,97,1,46
DQN_curved_Kiss,DQN,CurvedRays,Kiss,67,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,68,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,69,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,70,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,71,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,72,-35.4,-152,0,4
DQN_curved_Kiss,DQN,CurvedRays,Kiss,73,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,74,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,75,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,76,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,77,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,78,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,79,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,80,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,81,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,82,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,83,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,84,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,85,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,86,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,87,-35.4,-152,0,4
DQN_curved_Kiss,DQN,CurvedRays,Kiss,88,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,89,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,90,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,91,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,92,-35.4,-152,0,3
DQN_curved_Kiss,DQN,CurvedRays,Kiss,93,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,94,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,95,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,96,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,97,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,98,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,99,-35.4,-152,0,2
DQN_curved_Kiss,DQN,CurvedRays,Kiss,100,-35.4,-152,0,2
