agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_curved_Punish,DQN,CurvedRays,Punish,77,-79.41999999999997,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,78,-76.38000000000001,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,79,-65.56,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,80,-56.47999999999999,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,81,-95.50999999999998,290,1,50
DQN_curved_Punish,DQN,CurvedRays,Punish,82,-58.199999999999996,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,83,-96.95000000000003,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,84,-60.60000000000001,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,85,-74.33,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,86,-79.84,196,1,13
DQN_curved_Punish,DQN,CurvedRays,Punish,87,-61.63,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,88,-75.91,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,89,-71.20000000000002,290,1,73
DQN_curved_Punish,DQN,CurvedRays,Punish,90,-83.11999999999999,290,1,49
DQN_curved_Punish,DQN,CurvedRays,Punish,91,-80.89,290,1,58
DQN_curved_Punish,DQN,CurvedRays,Punish,92,-73.80000000000001,196,1,12
DQN_curved_Punish,DQN,CurvedRays,Punish,93,-69.03000000000003,290,1,85
DQN_curved_Punish,DQN,CurvedRays,Punish,94,-71.18,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,95,-62.059999999999995,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,96,-56.43,196,1,12
DQN_curved_Punish,DQN,CurvedRays,Punish,97,-94.57000000000002,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,98,-64.53,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,99,-61.550000000000004,196,1,9
DQN_curved_Punish,DQN,CurvedRays,Punish,100,-83.03999999999998,196,1,9
