agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
PPO_curved_Kiss,PPO,CurvedRays,Kiss,73,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,74,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,75,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,76,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,77,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,78,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,79,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,80,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,81,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,82,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,83,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,84,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,85,24.6,448,2,23
PPO_curved_Kiss,PPO,CurvedRays,Kiss,86,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,87,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,88,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,89,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,90,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,91,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,92,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,93,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,94,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,95,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,96,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,97,24.6,448,2,23
PPO_curved_Kiss,PPO,CurvedRays,Kiss,98,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,99,24.599999999999994,448,2,10
PPO_curved_Kiss,PPO,CurvedRays,Kiss,100,24.599999999999994,448,2,10
