agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_straight_Kiss,DQN,StraightRays,Kiss,62,8.800000000000004,290,1,16
DQN_straight_Kiss,DQN,StraightRays,Kiss,63,-0.599999999999997,196,1,92
DQN_straight_Kiss,DQN,StraightRays,Kiss,64,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,65,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,66,-0.5999999999999979,196,1,66
DQN_straight_Kiss,DQN,StraightRays,Kiss,67,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,68,-0.599999999999997,196,1,93
DQN_straight_Kiss,DQN,StraightRays,Kiss,69,-0.5999999999999943,196,1,8
DQN_straight_Kiss,DQN,StraightRays,Kiss,70,-0.5999999999999979,196,1,41
DQN_straight_Kiss,DQN,StraightRays,Kiss,71,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,72,-0.5999999999999943,196,1,31
DQN_straight_Kiss,DQN,StraightRays,Kiss,73,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,74,-0.5999999999999943,196,1,21
DQN_straight_Kiss,DQN,StraightRays,Kiss,75,-0.5999999999999943,196,1,17
DQN_straight_Kiss,DQN,StraightRays,Kiss,76,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,77,-0.6000000000000014,196,1,24
DQN_straight_Kiss,DQN,StraightRays,Kiss,78,-0.5999999999999979,196,1,77
DQN_straight_Kiss,DQN,StraightRays,Kiss,79,-0.5999999999999943,196,1,26
DQN_straight_Kiss,DQN,StraightRays,Kiss,80,-0.5999999999999979,196,1,69
DQN_straight_Kiss,DQN,StraightRays,Kiss,81,11.100000000000001,313,1,81
DQN_straight_Kiss,DQN,StraightRays,Kiss,82,-0.5999999999999943,196,1,34
DQN_straight_Kiss,DQN,StraightRays,Kiss,83,-0.5999999999999943,196,1,20
DQN_straight_Kiss,DQN,StraightRays,Kiss,84,-0.5999999999999979,196,1,44
DQN_straight_Kiss,DQN,StraightRays,Kiss,85,-0.5999999999999979,196,1,72
DQN_straight_Kiss,DQN,StraightRays,Kiss,86,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,87,8.800000000000004,290,1,61
DQN_straight_Kiss,DQN,StraightRays,Kiss,88,-0.5999999999999943,196,1,8
DQN_straight_Kiss,DQN,StraightRays,Kiss,89,-0.5999999999999979,196,1,76
DQN_straight_Kiss,DQN,StraightRays,Kiss,90,-0.5999999999999943,196,1,15
DQN_straight_Kiss,DQN,StraightRays,Kiss,91,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,92,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,93,24.599999999999994,448,2,10
DQN_straight_Kiss,DQN,StraightRays,Kiss,94,-0.6000000000000014,196,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,95,-0.8000000000000007,194,1,60
DQN_straight_Kiss,DQN,StraightRays,Kiss,96,-0.7999999999999972,194,1,6
DQN_straight_Kiss,DQN,StraightRays,Kiss,97,-0.599999999999997,196,1,92
DQN_straight_Kiss,DQN,StraightRays,Kiss,98,-0.5999999999999943,196,1,15
DQN_straight_Kiss,DQN,StraightRays,Kiss,99,8.800000000000006,290,1,99
DQN_straight_Kiss,DQN,StraightRays,Kiss,100,-0.5999999999999979,196,1,73
