agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
PPO_curved_Punish,PPO,CurvedRays,Punish,76,-80.32000000000001,290,1,11
PPO_curved_Punish,PPO,CurvedRays,Punish,77,-83.21999999999998,290,1,22
PPO_curved_Punish,PPO,CurvedRays,Punish,78,-105.82999999999998,448,2,14
PPO_curved_Punish,PPO,CurvedRays,Punish,79,-73.83,448,2,81
PPO_curved_Punish,PPO,CurvedRays,Punish,80,-72.32000000000001,290,1,42
PPO_curved_Punish,PPO,CurvedRays,Punish,81,-79.41000000000003,448,2,84
PPO_curved_Punish,PPO,CurvedRays,Punish,82,-69.97999999999999,448,2,64
PPO_curved_Punish,PPO,CurvedRays,Punish,83,-60.100000000000016,290,1,11
PPO_curved_Punish,PPO,CurvedRays,Punish,84,-92.85999999999999,313,1,35
PPO_curved_Punish,PPO,CurvedRays,Punish,85,-81.73,290,1,11
PPO_curved_Punish,PPO,CurvedRays,Punish,86,-72.30000000000001,448,2,94
PPO_curved_Punish,PPO,CurvedRays,Punish,87,-83.46999999999998,448,2,44
PPO_curved_Punish,PPO,CurvedRays,Punish,88,-90.19000000000001,290,1,51
PPO_curved_Punish,PPO,CurvedRays,Punish,89,-100.97000000000001,448,2,14
PPO_curved_Punish,PPO,CurvedRays,Punish,90,-65.17,290,1,25
PPO_curved_Punish,PPO,CurvedRays,Punish,91,-102.46,290,1,13
PPO_curved_Punish,PPO,CurvedRays,Punish,92,-102.72000000000004,290,1,88
PPO_curved_Punish,PPO,CurvedRays,Punish,93,-73.94,448,2,71
PPO_curved_Punish,PPO,CurvedRays,Punish,94,-95.69000000000001,448,2,16
PPO_curved_Punish,PPO,CurvedRays,Punish,95,-81.26000000000002,290,1,19
PPO_curved_Punish,PPO,CurvedRays,Punish,96,-96.79000000000002,290,1,11
PPO_curved_Punish,PPO,CurvedRays,Punish,97,-77.52,290,1,99
PPO_curved_Punish,PPO,CurvedRays,Punish,98,-72.06999999999998,448,2,64
PPO_curved_Punish,PPO,CurvedRays,Punish,99,-103.63,290,1,50
PPO_curved_Punish,PPO,CurvedRays,Punish,100,-102.39999999999996,448,2,14
