agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
PPO_straight_Punish,PPO,StraightRays,Punish,68,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,69,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,70,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,71,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,72,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,73,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,74,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,75,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,76,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,77,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,78,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,79,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,80,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,81,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,82,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,83,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,84,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,85,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,86,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,87,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,88,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,89,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,90,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,91,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,92,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,93,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,94,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,95,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,96,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,97,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,98,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,99,5.90000000000002,196,1,16
PPO_straight_Punish,PPO,StraightRays,Punish,100,5.90000000000002,196,1,16
