agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_curved_Base,DQN,CurvedRays,Base,79,-79.25,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,80,-90.47999999999999,290,1,12
DQN_curved_Base,DQN,CurvedRays,Base,81,-93.83999999999999,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,82,-86.47999999999999,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,83,-87.75,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,84,-93.39000000000003,290,1,18
DQN_curved_Base,DQN,CurvedRays,Base,85,-84.82000000000001,313,1,24
DQN_curved_Base,DQN,CurvedRays,Base,86,-92.74999999999999,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,87,-82.29000000000003,448,2,71
DQN_curved_Base,DQN,CurvedRays,Base,88,-89.37999999999998,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,89,-87.51999999999998,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,90,-87.74999999999999,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,91,-52.91000000000001,448,2,57
DQN_curved_Base,DQN,CurvedRays,Base,92,-91.53999999999999,290,1,16
DQN_curved_Base,DQN,CurvedRays,Base,93,-90.18999999999998,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,94,-94.93999999999996,313,1,32
DQN_curved_Base,DQN,CurvedRays,Base,95,-88.17,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,96,-93.99000000000001,290,1,12
DQN_curved_Base,DQN,CurvedRays,Base,97,-87.83000000000001,290,1,13
DQN_curved_Base,DQN,CurvedRays,Base,98,-82.89000000000001,313,1,26
DQN_curved_Base,DQN,CurvedRays,Base,99,-93.17999999999996,290,1,11
DQN_curved_Base,DQN,CurvedRays,Base,100,-91.41999999999999,290,1,16
