agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_straight_Base,DQN,StraightRays,Base,83,-112.24999999999996,196,1,8
DQN_straight_Base,DQN,StraightRays,Base,84,-99.48000000000002,313,1,54
DQN_straight_Base,DQN,StraightRays,Base,85,-126.18999999999994,97,1,5
DQN_straight_Base,DQN,StraightRays,Base,86,-89.87000000000002,313,1,49
DQN_straight_Base,DQN,StraightRays,Base,87,-101.46999999999997,313,1,81
DQN_straight_Base,DQN,StraightRays,Base,88,-95.29000000000003,313,1,95
DQN_straight_Base,DQN,StraightRays,Base,89,-103.23000000000005,313,1,56
DQN_straight_Base,DQN,StraightRays,Base,90,-96.96,313,1,49
DQN_straight_Base,DQN,StraightRays,Base,91,-127.13,97,1,5
DQN_straight_Base,DQN,StraightRays,Base,92,-94.5,313,1,80
DQN_straight_Base,DQN,StraightRays,Base,93,-129.49,97,1,5
DQN_straight_Base,DQN,StraightRays,Base,94,-106.36000000000004,290,1,61
DQN_straight_Base,DQN,StraightRays,Base,95,-90.64000000000001,313,1,32
DQN_straight_Base,DQN,StraightRays,Base,96,-104.14999999999995,290,1,100
DQN_straight_Base,DQN,StraightRays,Base,97,-87.38000000000001,313,1,22
DQN_straight_Base,DQN,StraightRays,Base,98,-113.88000000000004,196,1,100
DQN_straight_Base,DQN,StraightRays,Base,99,-95.71999999999998,313,1,56
DQN_straight_Base,DQN,StraightRays,Base,100,-127.63999999999999,97,1,7
