agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
PPO_straight_Base,PPO,StraightRays,Base,83,-77.75,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,84,-76.75,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,85,-79.22,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,86,-86.18999999999998,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,87,-83.14999999999999,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,88,-76.89,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,89,-78.74,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,90,-78.14999999999999,448,2,19
PPO_straight_Base,PPO,StraightRays,Base,91,-78.02000000000001,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,92,-80.71999999999998,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,93,-77.66999999999999,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,94,-84.99,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,95,-72.87,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,96,-81.24,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,97,-81.24,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,98,-78.66999999999999,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,99,-82.75999999999999,448,2,9
PPO_straight_Base,PPO,StraightRays,Base,100,-79.16999999999999,448,2,9
