agent,algorithm,observation,reward_function,episode,total_reward,max_height,max_level,actions_to_max_height
DQN_curved_Kiss,DQN,CurvedRays,Kiss,1,-20.9,-7,0,10
DQN_curved_Kiss,DQN,CurvedRays,Kiss,2,-20.9,-7,0,5
DQN_curved_Kiss,DQN,CurvedRays,Kiss,3,-20.9,-7,0,7
DQN_curved_Kiss,DQN,CurvedRays,Kiss,4,-10.5,97,1,15
DQN_curved_Kiss,DQN,CurvedRays,Kiss,5,-20.9,-7,0,5
